YAL001C,cytoplasm,nucleus
YLL013C,cytoplasm
YLL014W,ER
YLL015W,vacuolar membrane
YLL018C,cytoplasm
YLL018C-A,cytoplasm,nucleus
YLL022C,nucleus
YLL023C,ER
YLL024C,cytoplasm,nucleus
YLL026W,cytoplasm
YLL027W,mitochondrion
YLL028W,ER,cell periphery,bud
YLL029W,cytoplasm
YLL031C,ER
YLL032C,cytoplasm
YLL034C,nucleolus,nucleus
YLL036C,nucleus
YLL039C,cytoplasm,nucleus
YLL040C,cytoplasm,endosome
YLL041C,mitochondrion
YLL043W,cell periphery,vacuole
YLL045C,cytoplasm
YLL048C,vacuolar membrane
YLL051C,vacuole
YLL052C,ER
YLL054C,cytoplasm
YLL055W,ER
YLL060C,cytoplasm
YLL061W,ER
YLL062C,cytoplasm
YLR001C,vacuolar membrane
YLR002C,nucleolus,nucleus
YLR003C,nucleus
YLR005W,nucleus
YLR006C,cytoplasm
YLR011W,cytoplasm,nucleus
YLR015W,nucleus
YLR016C,cytoplasm,nucleus
YLR017W,cytoplasm,nucleus
YLR018C,nuclear periphery
YLR022C,cytoplasm,nucleus
YLR023C,ER
YLR024C,cytoplasm
YLR025W,endosome
YLR028C,cytoplasm
YLR032W,cytoplasm,nucleus
YLR033W,nucleus
YLR034C,ER
YLR035C,cytoplasm,nucleus
YLR035C-A,punctate composite
YLR038C,cytoplasm
YLR039C,Golgi
YLR042C,ER
YLR043C,cytoplasm,nucleus
YLR044C,cytoplasm,nucleus
YLR045C,spindle pole
YLR048W,cytoplasm
YLR050C,ER
YLR051C,nucleolus
YLR052W,nucleus
YLR055C,nucleus
YLR056W,ER
YLR058C,cytoplasm,nucleus
YLR059C,mitochondrion,nucleus
YLR060W,cytoplasm
YLR061W,cytoplasm
YLR063W,cytoplasm
YLR064W,ER
YLR066W,ER
YLR067C,mitochondrion,punctate composite
YLR068W,nucleolus,nucleus
YLR069C,mitochondrion
YLR071C,nucleus
YLR072W,mitochondrion,punctate composite
YLR073C,endosome
YLR074C,ER,nucleus
YLR075W,cytoplasm
YLR079W,cytoplasm,nucleus
YLR080W,vacuole
YLR082C,cytoplasm,nucleus
YLR083C,vacuole
YLR084C,bud neck,cell periphery
YLR085C,cytoplasm,nucleus
YLR086W,nucleus
YLR088W,ER
YLR090W,mitochondrion,nucleus
YLR091W,mitochondrion
YLR093C,vacuole
YLR094C,cytoplasm,nucleus
YLR095C,nucleus
YLR098C,cytoplasm,nucleus
YLR100W,lipid particle
YLR102C,cytoplasm,nucleus
YLR103C,nucleus
YLR105C,mitochondrion
YLR106C,cytoplasm,nucleus
YLR107W,cytoplasm,nucleus
YLR108C,nucleus
YLR109W,cytoplasm,nucleus
YLR110C,ER
YLR113W,cytoplasm
YLR114C,cytoplasm
YLR115W,nucleus
YLR116W,nucleus
YLR117C,nucleus
YLR118C,cytoplasm,nucleus
YLR120C,ER
YLR121C,mitochondrion
YLR126C,cytoplasm
YLR127C,cytoplasm,nucleus
YLR129W,cytoplasm,nucleus
YLR130C,ER
YLR131C,cytoplasm,nucleus,bud
YLR132C,cytoplasm,mitochondrion,nucleus
YLR133W,cytoplasm
YLR134W,cytoplasm,nucleus
YLR135W,cytoplasm,nucleus
YLR136C,cytoplasm,nucleus
YLR138W,cell periphery
YLR139C,mitochondrion
YLR141W,nucleolus
YLR142W,mitochondrion
YLR143W,cytoplasm
YLR144C,cytoplasm,nucleus
YLR145W,cytoplasm,nucleus
YLR146C,cytoplasm
YLR148W,endosome
YLR150W,cytoplasm
YLR153C,nucleus
YLR154C,cytoplasm,nucleus
YLR163C,mitochondrion
YLR166C,bud neck,cell periphery,bud
YLR168C,mitochondrion
YLR172C,cytoplasm
YLR175W,nucleolus
YLR176C,nucleus
YLR177W,cytoplasm
YLR178C,cytoplasm,nucleus
YLR179C,cytoplasm,nucleus
YLR180W,cytoplasm
YLR181C,endosome
YLR182W,nucleus
YLR183C,cytoplasm,nucleus
YLR185W,cytoplasm
YLR186W,cytoplasm,nucleus
YLR187W,bud neck,cytoplasm,cell periphery,bud
YLR188W,mitochondrion
YLR189C,cytoplasm
YLR191W,peroxisome
YLR192C,cytoplasm
YLR193C,mitochondrion
YLR194C,ER
YLR195C,cytoplasm
YLR196W,cytoplasm,nucleolus,nucleus
YLR197W,nucleolus
YLR199C,cytoplasm
YLR200W,cytoplasm
YLR201C,mitochondrion
YLR203C,mitochondrion
YLR204W,mitochondrion
YLR206W,actin
YLR208W,ER to Golgi
YLR210W,nucleus,spindle pole
YLR211C,cytoplasm
YLR212C,spindle pole
YLR215C,cytoplasm
YLR216C,cytoplasm
YLR218C,cytoplasm,nucleus
YLR219W,cell periphery
YLR220W,vacuole
YLR221C,nucleolus
YLR222C,nucleolus
YLR223C,nucleus
YLR225C,cytoplasm
YLR226W,nucleus
YLR228C,cytoplasm,nucleus
YLR231C,cytoplasm,nucleus
YLR234W,cytoplasm,nucleus
YLR237W,cell periphery,vacuole
YLR239C,mitochondrion
YLR240W,endosome
YLR244C,cytoplasm,nucleus
YLR245C,cytoplasm,nucleus
YLR247C,nucleus
YLR248W,cytoplasm
YLR249W,cytoplasm
YLR250W,punctate composite,Golgi,early Golgi
YLR253W,mitochondrion
YLR254C,cytoplasm,nucleus
YLR257W,cytoplasm
YLR258W,cytoplasm,nucleus,punctate composite
YLR259C,mitochondrion
YLR262C-A,cytoplasm,nucleus
YLR263W,cytoplasm
YLR264W,cytoplasm
YLR265C,cytoplasm,nucleus
YLR266C,cytoplasm,nucleus
YLR268W,Golgi
YLR270W,cytoplasm,nucleus
YLR271W,cytoplasm,nucleus
YLR272C,cytoplasm,nucleolus,nucleus
YLR275W,nucleus
YLR277C,nucleus
YLR278C,nucleus
YLR281C,mitochondrion
YLR283W,mitochondrion
YLR285W,cytoplasm
YLR286C,vacuole
YLR287C,cytoplasm
YLR287C-A,cytoplasm
YLR289W,mitochondrion
YLR290C,mitochondrion
YLR291C,cytoplasm,punctate composite
YLR292C,ER
YLR295C,mitochondrion
YLR297W,vacuole
YLR298C,nucleus
YLR300W,vacuole
YLR301W,cytoplasm,nucleus
YLR309C,cytoplasm
YLR310C,cytoplasm
YLR312W-A,mitochondrion
YLR313C,bud neck,bud
YLR315W,spindle pole
YLR316C,cytoplasm,nucleus
YLR319C,bud neck,cytoplasm,cell periphery
YLR321C,nucleus
YLR323C,nucleus
YLR324W,peroxisome
YLR325C,cytoplasm
YLR327C,cytoplasm,nucleus
YLR328W,cytoplasm,nucleus
YLR330W,late Golgi
YLR332W,cell periphery
YLR333C,cytoplasm
YLR335W,nuclear periphery
YLR336C,nucleolus
YLR337C,punctate composite,actin
YLR342W,vacuole
YLR343W,cytoplasm
YLR344W,cytoplasm
YLR345W,cytoplasm
YLR346C,mitochondrion
YLR347C,cytoplasm,nuclear periphery,punctate composite
YLR348C,mitochondrion
YLR350W,ER
YLR351C,cytoplasm,mitochondrion
YLR353W,bud neck,cell periphery,bud
YLR354C,nucleus
YLR356W,mitochondrion
YLR357W,nucleus
YLR360W,endosome
YLR362W,cytoplasm
YLR363C,cytoplasm
YLR363W-A,nucleus
YLR364W,cytoplasm
YLR367W,nucleolus
YLR369W,mitochondrion
YLR370C,actin
YLR371W,bud neck,cytoplasm,bud
YLR372W,ER
YLR373C,nucleus
YLR375W,nucleus
YLR376C,cytoplasm,nucleus
YLR378C,ER
YLR381W,spindle pole
YLR382C,mitochondrion
YLR383W,cytoplasm,nucleus
YLR384C,cytoplasm
YLR385C,nucleus
YLR386W,vacuole
YLR387C,cytoplasm
YLR388W,cytoplasm
YLR390W,mitochondrion
YLR390W-A,ER
YLR392C,cytoplasm
YLR393W,mitochondrion
YLR395C,mitochondrion
YLR396C,vacuolar membrane
YLR397C,cytoplasm
YLR398C,cytoplasm
YLR399C,nucleus
YLR401C,cytoplasm,nucleus
YLR403W,cytoplasm,nucleus
YLR406C,cytoplasm
YLR407W,cell periphery
YLR408C,endosome
YLR409C,nucleus
YLR410W,cytoplasm
YLR412W,cytoplasm
YLR413W,cell periphery
YLR414C,cytoplasm,cell periphery,bud
YLR417W,cytoplasm
YLR418C,nucleus
YLR419W,cytoplasm
YLR420W,cytoplasm,nucleus
YLR421C,cytoplasm,nucleus
YLR422W,cytoplasm
YLR423C,punctate composite
YLR424W,cytoplasm,nucleus
YLR427W,cytoplasm
YLR429W,actin
YLR430W,nucleus
YLR432W,cytoplasm
YLR435W,cytoplasm,nucleus
YLR436C,cytoplasm
YLR438C-A,cytoplasm,nucleus
YLR438W,cytoplasm,nucleus
YLR439W,mitochondrion
YLR440C,ER
YLR441C,cytoplasm,nucleus
YLR442C,nuclear periphery
YLR447C,vacuolar membrane
YLR448W,cytoplasm
YLR449W,nucleolus,nucleus
YLR450W,nuclear periphery
YLR451W,nucleus
YLR452C,cytoplasm
YLR453C,cytoplasm,nucleus
YLR455W,nucleus
YLR457C,spindle pole
YML001W,cytoplasm,nucleus
YML004C,cytoplasm,nucleus
YML005W,cytoplasm
YML006C,cytoplasm
YML007C-A,mitochondrion
YML007W,cytoplasm,nucleus
YML008C,lipid particle
YML009C,mitochondrion
YML010W,nucleus
YML011C,nucleus
YML012W,ER
YML013W,ER
YML014W,cytoplasm
YML016C,cytoplasm,cell periphery
YML017W,cytoplasm
YML018C,vacuolar membrane
YML021C,cytoplasm,nucleus
YML022W,cytoplasm,nucleus
YML024W,cytoplasm
YML025C,mitochondrion
YML026C,cytoplasm
YML027W,cytoplasm,nucleus
YML028W,cytoplasm,punctate composite
YML030W,mitochondrion
YML031W,nuclear periphery
YML032C,nucleus
YML034W,nuclear periphery
YML035C,cytoplasm
YML037C,late Golgi
YML038C,early Golgi
YML041C,nucleus
YML043C,nucleolus,microtubule
YML046W,nucleus
YML048W,ER
YML049C,cytoplasm
YML051W,cytoplasm,nucleus
YML052W,punctate composite
YML053C,cytoplasm,nucleus
YML055W,ER
YML056C,cytoplasm
YML057W,cytoplasm
YML058W,cytoplasm,nucleus
YML058W-A,cytoplasm
YML059C,ER
YML060W,nucleus
YML062C,nucleus
YML063W,cytoplasm
YML064C,punctate composite,spindle pole
YML067C,ER
YML069W,nucleus
YML070W,cytoplasm
YML071C,punctate composite
YML072C,cell periphery
YML073C,cytoplasm
YML074C,nucleolus,nucleus
YML075C,nuclear periphery
YML076C,nucleus
YML078W,mitochondrion
YML079W,cytoplasm,nucleus
YML080W,nucleus
YML081C-A,mitochondrion
YML081W,nucleus
YML082W,cytoplasm,nucleus
YML085C,cytoplasm,punctate composite,spindle pole,microtubule
YML086C,mitochondrion
YML088W,cytoplasm
YML091C,mitochondrion
YML092C,nucleus
YML093W,nucleolus,nucleus
YML094W,cytoplasm
YML095C,cytoplasm,nucleus
YML096W,cytoplasm
YML097C,cytoplasm
YML098W,cytoplasm,nucleus
YML099C,cytoplasm,nucleus
YML100W,cytoplasm
YML101C,ER
YML102W,nucleus
YML103C,nuclear periphery
YML105C,ER
YML106W,cytoplasm,nucleus
YML107C,nuclear periphery
YML108W,cytoplasm,nucleus
YML109W,cytoplasm
YML110C,mitochondrion
YML111W,cytoplasm
YML112W,cytoplasm,nucleus
YML113W,nucleus
YML114C,nucleus
YML115C,vacuole,Golgi
YML116W,cell periphery,vacuole
YML117W,cytoplasm
YML120C,mitochondrion
YML121W,vacuolar membrane
YML124C,cytoplasm,nucleus,spindle pole
YML125C,ER
YML126C,nucleus
YML127W,nucleus
YML128C,ER
YML129C,mitochondrion
YML131W,cytoplasm
YML132W,vacuole
YMR001C,bud neck,nucleus
YMR002W,cytoplasm,nucleus
YMR003W,mitochondrion
YMR004W,endosome
YMR009W,cytoplasm,nucleus
YMR010W,punctate composite,early Golgi
YMR011W,cell periphery,vacuole
YMR012W,cytoplasm
YMR014W,nucleolus
YMR015C,ER
YMR016C,nucleus
YMR019W,nucleus
YMR021C,cytoplasm,nucleus
YMR022W,ER
YMR023C,cytoplasm,mitochondrion
YMR024W,mitochondrion
YMR026C,peroxisome
YMR027W,cytoplasm,nucleus
YMR029C,ER,cytoplasm
YMR030W,cytoplasm,nucleus
YMR031C,punctate composite
YMR032W,bud neck
YMR036C,cytoplasm,nucleus
YMR037C,cytoplasm,nucleus
YMR038C,cytoplasm,nucleus
YMR039C,nucleus
YMR042W,nucleus
YMR043W,nucleus
YMR044W,nucleus
YMR047C,cytoplasm,nucleus
YMR048W,nucleus
YMR049C,nucleolus,nucleus
YMR052W,ER
YMR054W,early Golgi,late Golgi
YMR055C,spindle pole
YMR056C,mitochondrion
YMR058W,ER,cell periphery,bud
YMR059W,mitochondrion
YMR060C,mitochondrion
YMR061W,nucleus
YMR062C,mitochondrion
YMR064W,mitochondrion
YMR066W,mitochondrion
YMR067C,cytoplasm,nucleus
YMR069W,cytoplasm,nucleus
YMR070W,nucleus
YMR071C,late Golgi
YMR072W,mitochondrion
YMR073C,cytoplasm
YMR074C,cytoplasm,nucleus
YMR075W,nucleus
YMR076C,nucleus
YMR077C,vacuolar membrane,endosome
YMR078C,cytoplasm,nucleus
YMR079W,cytoplasm,nucleus
YMR080C,cytoplasm,punctate composite
YMR083W,mitochondrion
YMR086W,cell periphery
YMR089C,mitochondrion
YMR090W,cytoplasm
YMR091C,nucleus
YMR092C,actin
YMR093W,nucleolus,nucleus
YMR095C,cytoplasm
YMR097C,mitochondrion
YMR098C,mitochondrion
YMR099C,cytoplasm,nucleus
YMR104C,cytoplasm,nucleus
YMR105C,cytoplasm,nucleus
YMR106C,nucleus
YMR108W,mitochondrion
YMR109W,actin
YMR110C,endosome,lipid particle
YMR111C,nucleus
YMR112C,nucleus
YMR113W,cytoplasm
YMR114C,cytoplasm,nucleus
YMR115W,mitochondrion
YMR117C,spindle pole
YMR119W,nuclear periphery
YMR120C,cytoplasm
YMR121C,nucleolus,nucleus
YMR122W-A,ER,cytoplasm
YMR123W,ER
YMR124W,bud neck,cytoplasm,cell periphery,bud
YMR125W,nucleus
YMR127C,cytoplasm,nucleus
YMR128W,nucleolus
YMR129W,nuclear periphery
YMR131C,nucleolus,nucleus
YMR132C,cytoplasm
YMR134W,ER
YMR135C,cytoplasm,nucleus
YMR137C,cytoplasm,nucleus
YMR138W,cytoplasm
YMR139W,cytoplasm
YMR140W,cytoplasm
YMR142C,cytoplasm
YMR143W,cytoplasm
YMR144W,nucleus
YMR145C,mitochondrion
YMR148W,lipid particle
YMR149W,ER
YMR152W,ER
YMR153W,nuclear periphery
YMR157C,mitochondrion
YMR160W,vacuolar membrane
YMR161W,ER
YMR162C,cytoplasm
YMR163C,punctate composite,bud
YMR164C,cytoplasm,nucleus
YMR165C,cytoplasm
YMR166C,mitochondrion
YMR167W,cytoplasm,nucleus
YMR168C,microtubule
YMR169C,cytoplasm
YMR170C,cytoplasm,nucleus
YMR171C,endosome
YMR172W,nucleus
YMR173W,cytoplasm
YMR174C,cytoplasm,nucleus
YMR175W,cytoplasm
YMR176W,nucleus
YMR177W,mitochondrion
YMR178W,cytoplasm,nucleus
YMR179W,nucleus
YMR182C,nucleus
YMR183C,punctate composite,endosome
YMR184W,cytoplasm
YMR186W,cytoplasm
YMR188C,mitochondrion
YMR189W,mitochondrion
YMR190C,cytoplasm,nucleus
YMR192W,bud neck,cytoplasm,bud
YMR193W,nucleolus
YMR194W,cytoplasm
YMR195W,vacuolar membrane
YMR196W,cytoplasm
YMR198W,microtubule
YMR199W,cytoplasm,nucleus
YMR200W,ER
YMR201C,cytoplasm,nucleus
YMR204C,peroxisome
YMR205C,cytoplasm
YMR207C,mitochondrion
YMR208W,cytoplasm,nucleus
YMR212C,cell periphery
YMR213W,cytoplasm,nucleus
YMR215W,ER,cytoplasm
YMR216C,cytoplasm
YMR218C,late Golgi
YMR219W,nuclear periphery
YMR220W,cytoplasm,nucleus
YMR221C,vacuole
YMR222C,cytoplasm
YMR223W,nucleus
YMR224C,cytoplasm,nucleus
YMR225C,mitochondrion
YMR226C,cytoplasm,nucleus
YMR227C,cytoplasm,nucleus
YMR229C,nucleolus
YMR230W,cytoplasm
YMR231W,endosome
YMR232W,cytoplasm
YMR233W,cytoplasm,nucleolus,nucleus
YMR234W,cytoplasm,nucleus
YMR235C,cytoplasm
YMR236W,nucleus
YMR237W,late Golgi
YMR238W,ER
YMR239C,nucleolus,nucleus
YMR240C,nucleus
YMR241W,mitochondrion
YMR242C,cytoplasm
YMR243C,vacuolar membrane
YMR244C-A,cytoplasm,nucleus
YMR246W,lipid particle
YMR250W,cytoplasm
YMR251W-A,ER
YMR252C,mitochondrion
YMR253C,punctate composite,early Golgi
YMR255W,cytoplasm
YMR256C,mitochondrion
YMR257C,mitochondrion
YMR258C,cytoplasm,nucleus
YMR259C,cytoplasm
YMR260C,cytoplasm
YMR261C,cytoplasm
YMR263W,nucleus
YMR264W,ER,cytoplasm
YMR266W,cell periphery
YMR267W,mitochondrion
YMR268C,cytoplasm,nucleus
YMR269W,nucleolus
YMR270C,nucleolus
YMR271C,cytoplasm
YMR272C,ER
YMR273C,cytoplasm
YMR275C,cytoplasm
YMR276W,cytoplasm,nucleus
YMR277W,nucleus
YMR278W,cytoplasm,nucleus
YMR280C,cytoplasm,nucleus
YMR281W,cytoplasm
YMR282C,mitochondrion
YMR283C,cytoplasm
YMR284W,cytoplasm,nucleus
YMR285C,cytoplasm
YMR286W,mitochondrion
YMR287C,mitochondrion
YMR288W,cytoplasm,nucleus
YMR289W,cytoplasm
YMR291W,cytoplasm,nucleus
YMR292W,ER
YMR293C,mitochondrion
YMR295C,cell periphery,bud
YMR296C,ER
YMR297W,vacuole
YMR299C,cytoplasm,punctate composite
YMR300C,cytoplasm
YMR301C,mitochondrion
YMR302C,mitochondrion
YMR303C,cytoplasm
YMR304W,cytoplasm
YMR305C,vacuole
YMR307W,ER,mitochondrion,nuclear periphery
YMR308C,cytoplasm,nucleus
YMR309C,cytoplasm
YMR310C,nucleus
YMR311C,cytoplasm,nucleus
YMR313C,punctate composite,lipid particle
YMR314W,cytoplasm,nucleus
YMR315W,cytoplasm,nucleus
YMR318C,cytoplasm,nucleus
YMR319C,cell periphery,vacuole
YNL001W,cytoplasm
YNL003C,mitochondrion
YNL004W,nucleus
YNL005C,mitochondrion
YNL006W,punctate composite
YNL007C,cytoplasm,nucleus
YNL008C,nuclear periphery
YNL010W,cytoplasm,nucleus
YNL015W,cytoplasm,nucleus
YNL016W,cytoplasm
YNL020C,actin
YNL021W,nucleus
YNL022C,cytoplasm,nucleolus,nucleus
YNL024C,cytoplasm
YNL025C,nucleus
YNL027W,cytoplasm
YNL030W,nucleus
YNL032W,cytoplasm
YNL035C,nucleus
YNL036W,cytoplasm,nucleus
YNL037C,mitochondrion
YNL039W,nucleus
YNL040W,cytoplasm
YNL041C,Golgi
YNL042W,cytoplasm,nucleus
YNL044W,Golgi,early Golgi
YNL045W,cytoplasm,nucleus
YNL046W,ER
YNL048W,ER
YNL049C,ER to Golgi
YNL051W,Golgi,early Golgi
YNL052W,mitochondrion
YNL053W,cytoplasm
YNL055C,cytoplasm,mitochondrion
YNL056W,cytoplasm
YNL058C,vacuole
YNL059C,cytoplasm,nucleus
YNL061W,nucleolus,nucleus
YNL062C,nucleus
YNL063W,mitochondrion
YNL064C,cytoplasm,nucleus
YNL065W,cell periphery,vacuole
YNL066W,vacuole
YNL067W,cytoplasm
YNL068C,nucleus
YNL070W,mitochondrion
YNL071W,mitochondrion
YNL072W,cytoplasm,nucleus
YNL073W,mitochondrion
YNL074C,cytoplasm
YNL076W,cytoplasm
YNL077W,cytoplasm,nucleus
YNL078W,bud neck,cell periphery
YNL081C,mitochondrion
YNL082W,cytoplasm,nucleus
YNL083W,mitochondrion
YNL084C,punctate composite
YNL085W,cytoplasm,punctate composite
YNL086W,endosome
YNL087W,cell periphery
YNL088W,nucleus
YNL090W,cytoplasm,nucleus
YNL091W,cytoplasm
YNL094W,cytoplasm
YNL095C,ER
YNL096C,cytoplasm
YNL097C,nucleus
YNL098C,cytoplasm,nucleus
YNL099C,cytoplasm
YNL100W,mitochondrion
YNL102W,nucleus
YNL103W,nucleus
YNL104C,cytoplasm,mitochondrion
YNL106C,actin
YNL107W,cytoplasm,nucleus
YNL108C,cytoplasm,nucleus
YNL110C,nucleolus,nucleus
YNL111C,ER
YNL112W,cytoplasm,nucleus
YNL113W,nucleolus
YNL115C,vacuole
YNL116W,cytoplasm
YNL118C,punctate composite
YNL119W,cytoplasm
YNL121C,mitochondrion
YNL122C,mitochondrion
YNL123W,nucleus
YNL124W,nucleus
YNL125C,ER
YNL126W,punctate composite,spindle pole
YNL129W,cytoplasm
YNL130C,punctate composite
YNL132W,nucleolus
YNL133C,nucleus
YNL134C,cytoplasm,nucleus
YNL135C,cytoplasm,nucleus
YNL136W,nucleus
YNL137C,mitochondrion
YNL138W,actin
YNL139C,nucleus
YNL141W,cytoplasm,nucleus
YNL142W,cell periphery
YNL143C,cytoplasm,nucleus
YNL146W,ER
YNL147W,cytoplasm
YNL149C,ER
YNL152W,cytoplasm
YNL153C,cytoplasm
YNL154C,cytoplasm,nucleus
YNL155W,cytoplasm,nucleus
YNL156C,ER
YNL157W,cytoplasm,nucleus
YNL158W,nuclear periphery
YNL161W,bud neck,cytoplasm
YNL162W,cytoplasm
YNL162W-A,cytoplasm,nucleus
YNL163C,cytoplasm
YNL164C,cytoplasm
YNL166C,bud neck,cytoplasm,bud
YNL167C,cytoplasm,nucleus
YNL168C,mitochondrion
YNL169C,mitochondrion
YNL172W,cytoplasm,nucleus,spindle pole
YNL173C,punctate composite
YNL175C,nucleolus,nucleus
YNL176C,vacuole
YNL177C,mitochondrion
YNL180C,cytoplasm,nucleus
YNL181W,ER
YNL183C,cytoplasm
YNL185C,mitochondrion
YNL186W,cytoplasm,nucleus
YNL189W,cytoplasm,nuclear periphery
YNL190W,ER,cell periphery
YNL191W,cytoplasm
YNL194C,cell periphery
YNL197C,cytoplasm
YNL198C,mitochondrion
YNL200C,cytoplasm
YNL201C,nucleus
YNL206C,nucleus
YNL207W,cytoplasm
YNL209W,cytoplasm
YNL211C,mitochondrion
YNL212W,cytoplasm
