YAL001C,cytoplasm,nucleus
YNL213C,mitochondrion
YNL214W,peroxisome
YNL215W,nucleus
YNL216W,nucleus
YNL217W,vacuole
YNL218W,cytoplasm,nucleus
YNL219C,ER
YNL220W,cytoplasm
YNL221C,cytoplasm,nucleus
YNL223W,cytoplasm,nucleus
YNL224C,cytoplasm,nucleus
YNL225C,spindle pole
YNL227C,cytoplasm
YNL229C,cytoplasm
YNL230C,nucleus
YNL231C,lipid particle
YNL232W,cytoplasm,nucleolus,nucleus
YNL233W,bud neck,cytoplasm,cell periphery
YNL234W,cytoplasm
YNL236W,nucleus
YNL238W,punctate composite,early Golgi
YNL239W,cytoplasm,mitochondrion
YNL241C,cytoplasm
YNL243W,punctate composite
YNL245C,nucleus
YNL246W,nucleus
YNL247W,cytoplasm
YNL248C,nucleolus
YNL250W,cytoplasm,nucleus
YNL251C,nucleus
YNL252C,mitochondrion
YNL254C,cytoplasm,nucleus
YNL255C,cytoplasm
YNL256W,cytoplasm,mitochondrion
YNL258C,ER
YNL259C,cytoplasm
YNL261W,nucleus
YNL262W,cytoplasm,nucleus
YNL264C,cytoplasm
YNL265C,endosome
YNL267W,cytoplasm
YNL268W,cell periphery,vacuole
YNL271C,bud neck,cytoplasm
YNL272C,bud neck,cytoplasm,bud
YNL273W,nucleus
YNL274C,cytoplasm,nucleus
YNL277W,cytoplasm,nucleus
YNL278W,bud neck,cytoplasm,cell periphery,bud
YNL279W,vacuole
YNL280C,ER
YNL281W,cytoplasm,nucleus
YNL282W,nucleus
YNL283C,cell periphery
YNL284C,mitochondrion
YNL286W,nucleus
YNL287W,Golgi,early Golgi
YNL288W,cytoplasm
YNL290W,nucleus
YNL292W,cytoplasm,nucleus
YNL297C,punctate composite,early Golgi
YNL298W,cytoplasm,cell periphery,bud
YNL299W,nucleolus
YNL300W,ER
YNL301C,cytoplasm
YNL302C,cytoplasm
YNL304W,cytoplasm
YNL305C,vacuole
YNL306W,mitochondrion
YNL307C,cytoplasm,nucleus
YNL308C,cytoplasm,nucleolus
YNL309W,cytoplasm,nucleus
YNL310C,mitochondrion
YNL311C,cytoplasm
YNL312W,nucleus
YNL313C,cytoplasm,nucleus
YNL315C,mitochondrion
YNL316C,cytoplasm
YNL317W,nucleus
YNL322C,ER
YNL323W,ER
YNL326C,vacuole
YNL327W,ER
YNL328C,mitochondrion
YNL329C,peroxisome
YNL330C,cytoplasm,nucleus
YNL336W,vacuole
YNR001C,mitochondrion
YNR004W,nucleolus
YNR006W,endosome
YNR007C,cytoplasm
YNR009W,cytoplasm,nucleus
YNR010W,nucleus
YNR011C,cytoplasm,nucleus
YNR012W,cytoplasm,nucleus
YNR013C,ER
YNR014W,cytoplasm
YNR015W,cytoplasm,nucleus
YNR016C,cytoplasm,punctate composite
YNR017W,mitochondrion
YNR018W,mitochondrion
YNR019W,ER
YNR021W,ER
YNR022C,mitochondrion
YNR023W,nucleus
YNR024W,nucleus
YNR026C,ER
YNR027W,cytoplasm,nucleus
YNR028W,vacuole
YNR029C,cytoplasm
YNR030W,ER
YNR031C,cytoplasm
YNR032W,cytoplasm,nucleus
YNR033W,cytoplasm
YNR034W,cytoplasm,nucleus
YNR034W-A,cytoplasm
YNR035C,actin
YNR038W,nucleolus,nucleus
YNR039C,ER
YNR040W,mitochondrion
YNR041C,mitochondrion
YNR043W,cytoplasm
YNR044W,ER
YNR045W,mitochondrion
YNR046W,cytoplasm,nucleus
YNR047W,cytoplasm
YNR049C,bud neck,cytoplasm,bud
YNR050C,cytoplasm
YNR051C,cytoplasm
YNR052C,cytoplasm,mitochondrion
YNR053C,nucleus
YNR054C,cytoplasm,nucleolus
YNR055C,cell periphery
YNR056C,cell periphery
YNR061C,vacuole
YNR067C,vacuole
YNR075W,ER
YOL001W,cytoplasm,nucleus
YOL004W,mitochondrion
YOL005C,nucleus
YOL006C,nucleolus,nucleus
YOL007C,vacuole
YOL009C,mitochondrion
YOL010W,nucleolus,nucleus
YOL011W,vacuole
YOL012C,nucleus
YOL013C,ER
YOL016C,cytoplasm
YOL017W,cytoplasm,nucleus
YOL019W,cell periphery,vacuole
YOL020W,cell periphery,vacuole
YOL021C,cytoplasm,nucleolus,nucleus
YOL022C,cytoplasm
YOL023W,mitochondrion
YOL027C,mitochondrion
YOL028C,nucleus
YOL030W,ER,nucleus
YOL032W,cytoplasm,nucleus
YOL033W,mitochondrion
YOL034W,cytoplasm,nucleus
YOL038W,cytoplasm,nucleus
YOL039W,cytoplasm
YOL041C,nucleolus
YOL042W,mitochondrion
YOL043C,mitochondrion
YOL044W,punctate composite
YOL045W,cytoplasm
YOL047C,punctate composite
YOL048C,lipid particle
YOL049W,cytoplasm
YOL051W,nucleus
YOL052C,cytoplasm,nucleus
YOL052C-A,cytoplasm,vacuole
YOL054W,nucleus
YOL056W,cytoplasm
YOL057W,cytoplasm,nucleus
YOL058W,cytoplasm
YOL059W,cytoplasm,nucleus
YOL060C,vacuolar membrane
YOL061W,cytoplasm
YOL062C,bud neck,cell periphery
YOL064C,cytoplasm,nucleus
YOL066C,cytoplasm
YOL067C,cytoplasm,nucleus
YOL068C,cytoplasm,nucleus
YOL069W,spindle pole
YOL070C,bud neck,cytoplasm,cell periphery
YOL071W,mitochondrion
YOL072W,nuclear periphery
YOL076W,cytoplasm
YOL077C,nucleolus,nucleus
YOL077W-A,mitochondrion
YOL080C,nucleolus,nucleus
YOL081W,cytoplasm
YOL082W,punctate composite
YOL084W,cell periphery,vacuole
YOL087C,cytoplasm
YOL088C,vacuole
YOL089C,cytoplasm,nucleus
YOL090W,nucleus
YOL092W,vacuolar membrane
YOL093W,cytoplasm,nucleus
YOL094C,nucleus
YOL096C,mitochondrion
YOL097C,cytoplasm
YOL098C,cytoplasm
YOL100W,cytoplasm
YOL101C,ER
YOL102C,cytoplasm
YOL105C,cell periphery
YOL107W,Golgi,early Golgi
YOL108C,cytoplasm,nucleus
YOL111C,cytoplasm
YOL112W,bud neck,cell periphery,bud
YOL115W,nucleus
YOL116W,microtubule
YOL117W,cytoplasm
YOL121C,cytoplasm
YOL123W,nucleus
YOL124C,cytoplasm
YOL125W,cytoplasm,nucleus
YOL126C,peroxisome
YOL129W,vacuolar membrane
YOL134C,cytoplasm,nucleus
YOL135C,nucleus
YOL136C,cytoplasm,nucleus
YOL137W,early Golgi,late Golgi
YOL138C,vacuole
YOL139C,cytoplasm
YOL140W,mitochondrion
YOL141W,cytoplasm
YOL142W,nucleolus,nucleus
YOL143C,cytoplasm,nucleus
YOL144W,nucleolus
YOL145C,nucleus
YOL147C,peroxisome
YOL148C,nucleus
YOL149W,punctate composite
YOL150C,mitochondrion
YOL151W,cytoplasm,nucleus
YOL154W,vacuole
YOL159C-A,cytoplasm
YOR001W,nucleolus,nucleus
YOR002W,ER
YOR004W,mitochondrion
YOR006C,cytoplasm,nucleus
YOR007C,cytoplasm
YOR008C,bud neck,cytoplasm,vacuole,bud
YOR014W,cytoplasm,nucleus
YOR016C,ER
YOR017W,mitochondrion
YOR018W,cytoplasm
YOR022C,mitochondrion
YOR023C,cytoplasm,nucleus
YOR025W,nucleus
YOR026W,cytoplasm,nucleus
YOR027W,cytoplasm
YOR028C,cytoplasm,nucleus
YOR033C,nucleus
YOR035C,cytoplasm
YOR037W,mitochondrion
YOR038C,nucleus
YOR039W,cytoplasm,nucleus
YOR040W,mitochondrion
YOR042W,punctate composite
YOR043W,cell periphery
YOR044W,ER
YOR045W,mitochondrion
YOR046C,nuclear periphery
YOR048C,nucleus
YOR051C,nucleus
YOR052C,nucleus
YOR056C,cytoplasm
YOR057W,cytoplasm,nucleus,bud
YOR058C,microtubule
YOR060C,nucleus,spindle pole
YOR061W,cytoplasm,nucleus
YOR062C,cytoplasm,nucleus
YOR063W,cytoplasm
YOR064C,nucleus
YOR065W,mitochondrion
YOR069W,endosome
YOR070C,cytoplasm,punctate composite
YOR073W,nucleus,spindle pole
YOR074C,cytoplasm,nucleus
YOR077W,cytoplasm,nucleus
YOR078W,nucleolus,nucleus
YOR081C,lipid particle
YOR083W,cytoplasm,nucleus
YOR086C,cell periphery
YOR087W,ER,cytoplasm
YOR089C,cytoplasm,nucleus
YOR091W,cytoplasm
YOR092W,ER
YOR094W,cell periphery
YOR095C,cytoplasm,nucleus
YOR098C,nuclear periphery
YOR099W,vacuole
YOR101W,cytoplasm,nucleus
YOR104W,cell periphery
YOR107W,cytoplasm,nucleus
YOR108W,mitochondrion
YOR109W,punctate composite
YOR110W,cytoplasm,nucleus
YOR112W,cytoplasm
YOR113W,nucleus
YOR115C,punctate composite
YOR116C,nucleus
YOR117W,nucleus
YOR118W,cytoplasm
YOR120W,cytoplasm,nucleus
YOR122C,cytoplasm,nucleus
YOR123C,nucleus
YOR124C,cytoplasm
YOR127W,bud neck,cytoplasm,cell periphery
YOR128C,cytoplasm
YOR129C,cytoplasm
YOR130C,mitochondrion
YOR131C,cytoplasm,nucleus
YOR132W,endosome
YOR133W,cytoplasm
YOR136W,mitochondrion
YOR138C,cytoplasm,nucleus
YOR140W,nucleus
YOR141C,nucleus
YOR142W,mitochondrion
YOR143C,cytoplasm
YOR144C,cytoplasm,nucleus
YOR147W,mitochondrion
YOR148C,cytoplasm,nucleus
YOR150W,mitochondrion
YOR151C,cytoplasm,nucleus
YOR153W,cell periphery
YOR156C,cytoplasm,nucleus
YOR157C,cytoplasm,nucleus
YOR158W,mitochondrion
YOR160W,cytoplasm,nucleus
YOR161C,cell periphery
YOR162C,cytoplasm,nucleus
YOR163W,cytoplasm,nucleus
YOR164C,cytoplasm
YOR165W,punctate composite
YOR167C,cytoplasm
YOR168W,cytoplasm
YOR172W,cytoplasm,nucleus
YOR173W,cytoplasm
YOR174W,nucleus
YOR175C,ER
YOR176W,mitochondrion
YOR179C,nucleus
YOR181W,actin
YOR182C,cytoplasm
YOR184W,cytoplasm
YOR185C,cytoplasm,nucleus
YOR187W,mitochondrion
YOR188W,bud neck,cytoplasm
YOR189W,nucleus
YOR191W,nucleus
YOR193W,peroxisome
YOR195W,spindle pole
YOR196C,mitochondrion
YOR197W,cytoplasm,nucleus
YOR198C,ER
YOR199W,cytoplasm
YOR201C,mitochondrion
YOR205C,mitochondrion
YOR206W,nucleolus,nucleus
YOR207C,nucleus
YOR208W,cytoplasm,nucleus
YOR209C,cytoplasm,nucleus
YOR210W,nucleolus,nucleus
YOR212W,cytoplasm
YOR213C,cytoplasm,nucleus
YOR214C,ER
YOR215C,mitochondrion
YOR216C,punctate composite,Golgi
YOR217W,nucleus
YOR220W,cytoplasm
YOR221C,mitochondrion
YOR224C,nucleus
YOR226C,mitochondrion
YOR227W,cytoplasm
YOR228C,mitochondrion
YOR229W,nucleus
YOR230W,nucleus
YOR232W,cytoplasm
YOR233W,cell periphery
YOR234C,cytoplasm
YOR236W,cytoplasm,mitochondrion
YOR238W,cytoplasm
YOR239W,cytoplasm
YOR241W,cytoplasm
YOR243C,nucleus
YOR244W,nucleus
YOR245C,ER,cytoplasm
YOR246C,lipid particle
YOR247W,cytoplasm,vacuole
YOR248W,vacuole
YOR249C,nucleus
YOR251C,cytoplasm
YOR252W,nucleus
YOR253W,cytoplasm
YOR254C,ER
YOR258W,cytoplasm,nucleus
YOR259C,nucleus
YOR260W,cytoplasm
YOR261C,cytoplasm,nucleus
YOR262W,cytoplasm
YOR264W,bud neck
YOR265W,cytoplasm
YOR266W,mitochondrion
YOR267C,cytoplasm
YOR269W,cytoplasm,nucleus
YOR270C,vacuolar membrane
YOR271C,mitochondrion
YOR272W,nucleolus,nucleus
YOR273C,cell periphery,bud
YOR274W,cytoplasm,nucleus
YOR275C,cytoplasm,nucleus
YOR276W,cytoplasm
YOR279C,cytoplasm,nucleus
YOR281C,cytoplasm
YOR283W,cytoplasm,nucleus
YOR284W,punctate composite
YOR285W,ER
YOR286W,mitochondrion
YOR288C,vacuole
YOR289W,cytoplasm,nucleus
YOR290C,nucleus
YOR291W,ER
YOR292C,vacuole
YOR293W,nucleolus,nucleus
YOR295W,nucleolus
YOR296W,cytoplasm
YOR297C,mitochondrion
YOR298C-A,cytoplasm
YOR299W,late Golgi
YOR302W,cytoplasm,nucleus
YOR303W,cytoplasm
YOR304C-A,bud neck,cytoplasm,cell periphery,bud
YOR304W,nucleus
YOR305W,mitochondrion
YOR307C,ER
YOR308C,nucleus
YOR310C,nucleolus
YOR311C,ER
YOR312C,cytoplasm
YOR315W,cytoplasm,nucleus
YOR316C,vacuolar membrane
YOR317W,ER
YOR319W,nucleus
YOR320C,vacuole
YOR321W,ER
YOR322C,cytoplasm,late Golgi
YOR323C,cytoplasm,nucleus
YOR326W,bud neck,cytoplasm,cell periphery,bud
YOR327C,vacuole
YOR330C,mitochondrion
YOR332W,vacuolar membrane
YOR334W,mitochondrion
YOR335C,cytoplasm
YOR336W,vacuole
YOR337W,cytoplasm,nucleus
YOR340C,nucleolus
YOR341W,nucleolus
YOR342C,cytoplasm,nucleus
YOR344C,cytoplasm,nucleus
YOR346W,cytoplasm,nucleus
YOR347C,cytoplasm
YOR350C,mitochondrion
YOR352W,cytoplasm,nucleus
YOR353C,cytoplasm
YOR354C,mitochondrion
YOR355W,cytoplasm,nucleus
YOR356W,mitochondrion
YOR357C,vacuolar membrane
YOR358W,cytoplasm,nucleus
YOR359W,cytoplasm
YOR360C,cytoplasm,nucleus
YOR361C,cytoplasm
YOR362C,cytoplasm,nucleus
YOR363C,cytoplasm,nucleus
YOR367W,actin
YOR370C,cytoplasm,nucleus
YOR371C,cytoplasm
YOR372C,cytoplasm,nucleus
YOR373W,spindle pole
YOR374W,mitochondrion
YOR375C,cytoplasm,nucleus
YOR377W,ER
YOR385W,cytoplasm
YOR386W,cytoplasm,nucleus
YPL004C,punctate composite
YPL005W,mitochondrion
YPL006W,vacuolar membrane
YPL007C,nucleus
YPL008W,cytoplasm,nucleus
YPL009C,cytoplasm
YPL010W,punctate composite
YPL011C,nucleus
YPL012W,cytoplasm,nucleus
YPL013C,mitochondrion
YPL014W,cytoplasm,nucleus
YPL015C,cytoplasm
YPL016W,nucleus
YPL017C,cytoplasm
YPL018W,spindle pole
YPL019C,vacuole
YPL020C,nuclear periphery
YPL022W,nucleus
YPL024W,cytoplasm,nucleus
YPL026C,cytoplasm
YPL028W,nucleus
YPL029W,mitochondrion
YPL030W,cytoplasm
YPL031C,cytoplasm,nucleus
YPL032C,bud neck,cytoplasm,cell periphery,bud
YPL037C,cytoplasm
YPL038W,cytoplasm,nucleus
YPL040C,mitochondrion
YPL043W,nucleolus,nucleus
YPL045W,vacuolar membrane
YPL046C,cytoplasm,nucleus
YPL047W,nucleus
YPL048W,cytoplasm
YPL049C,nucleus
YPL050C,Golgi
YPL051W,early Golgi
YPL053C,vacuole
YPL055C,nucleus
YPL057C,vacuole
YPL058C,cell periphery
YPL059W,mitochondrion
YPL060W,mitochondrion
YPL061W,cytoplasm,nucleus
YPL063W,mitochondrion
YPL064C,cytoplasm,nucleus
YPL065W,punctate composite
YPL066W,bud neck,cytoplasm
YPL067C,cytoplasm
YPL068C,nucleus
YPL069C,mitochondrion
YPL070W,cytoplasm
YPL071C,cytoplasm,nucleus
YPL072W,mitochondrion
YPL074W,cytoplasm
YPL075W,cytoplasm,nucleus
YPL076W,ER
YPL078C,mitochondrion
YPL079W,cytoplasm
YPL081W,cytoplasm
YPL082C,nucleus
YPL083C,mitochondrion
YPL084W,cytoplasm,endosome
YPL085W,ER to Golgi
YPL086C,cytoplasm
YPL087W,vacuole
YPL089C,cytoplasm,nucleus
YPL090C,cytoplasm
YPL091W,cytoplasm,mitochondrion,nucleus
YPL093W,nucleus
YPL094C,ER
YPL096W,cytoplasm
YPL097W,mitochondrion
YPL100W,endosome
YPL104W,mitochondrion
YPL105C,cytoplasm
YPL106C,cytoplasm
YPL107W,mitochondrion
YPL108W,cytoplasm
YPL109C,mitochondrion
YPL110C,cytoplasm
YPL111W,cytoplasm,nucleus
YPL112C,peroxisome
YPL115C,bud neck,cytoplasm
YPL116W,bud neck
YPL117C,cytoplasm,nucleus
YPL118W,mitochondrion
YPL119C,cytoplasm
YPL120W,vacuole
YPL122C,nucleus
YPL124W,spindle pole
YPL125W,cytoplasm,nucleus
YPL126W,nucleolus
YPL127C,nucleus
YPL128C,nucleus
YPL129W,nucleus
YPL131W,cytoplasm
YPL133C,cytoplasm,nucleus
YPL134C,mitochondrion
YPL135W,mitochondrion
YPL137C,ER,cytoplasm
YPL138C,nucleus
YPL139C,cytoplasm,nucleus
YPL140C,cytoplasm
YPL141C,cytoplasm
YPL144W,cytoplasm
YPL145C,cytoplasm
YPL146C,nucleus
YPL151C,cytoplasm,nucleus
YPL152W,cytoplasm
YPL153C,nucleus
YPL154C,vacuole
YPL155C,spindle pole,microtubule
YPL157W,nucleolus
YPL158C,bud neck
YPL160W,cytoplasm
YPL161C,cytoplasm,nucleus
YPL162C,vacuolar membrane
YPL163C,vacuole
YPL166W,cytoplasm,nucleus,punctate composite
YPL168W,mitochondrion
YPL169C,nuclear periphery
YPL170W,ER,cytoplasm
YPL172C,mitochondrion
YPL177C,cytoplasm,nucleus
YPL178W,nucleus
YPL179W,cytoplasm
YPL180W,vacuolar membrane
YPL181W,nucleus
YPL183C,cytoplasm
YPL183W-A,mitochondrion
YPL184C,cytoplasm
YPL188W,mitochondrion
YPL190C,nucleus
YPL191C,cytoplasm
YPL192C,ER
YPL193W,cytoplasm,nucleus
YPL194W,cytoplasm,nucleus
YPL195W,early Golgi
YPL198W,cytoplasm,nucleolus
YPL199C,cytoplasm
YPL203W,nucleus
YPL204W,bud neck,cytoplasm,nucleus,bud
YPL206C,punctate composite
YPL207W,ER
YPL208W,cytoplasm,nucleus
YPL209C,microtubule
YPL210C,ER
YPL211W,nucleolus,nucleus
YPL212C,nucleus
YPL213W,nucleus
YPL214C,cytoplasm,punctate composite
YPL215W,mitochondrion
YPL219W,cytoplasm,nucleus
YPL220W,cytoplasm
YPL221W,bud neck,cell periphery,vacuole
YPL222W,mitochondrion
YPL223C,cytoplasm
YPL225W,cytoplasm
YPL226W,cytoplasm
YPL227C,ER
YPL228W,nucleus
YPL229W,cytoplasm
YPL231W,cytoplasm
YPL232W,lipid particle
YPL233W,spindle pole
YPL234C,ER
YPL236C,vacuolar membrane
YPL239W,cytoplasm
YPL240C,cytoplasm
YPL242C,bud neck
YPL243W,cytoplasm
YPL245W,cytoplasm,nucleus
YPL246C,Golgi,early Golgi
YPL247C,cytoplasm,nucleus
YPL249C,bud neck,cytoplasm,cell periphery,bud
YPL249C-A,cytoplasm
YPL252C,mitochondrion
YPL254W,nucleus
YPL255W,spindle pole
YPL256C,cytoplasm,nucleus
YPL259C,late Golgi
YPL260W,cytoplasm,nucleus
YPL262W,cytoplasm,mitochondrion
YPL263C,cytoplasm
YPL265W,cell periphery,vacuole
YPL269W,spindle pole
YPL270W,mitochondrion
YPL271W,mitochondrion
YPL273W,cytoplasm,nucleus
YPL274W,ER
YPR001W,mitochondrion
YPR002W,cytoplasm,mitochondrion
YPR003C,ER
YPR004C,mitochondrion
YPR006C,mitochondrion
YPR008W,cytoplasm
YPR010C,nucleolus
YPR011C,mitochondrion
YPR016C,nucleolus,nucleus
YPR017C,cytoplasm,nucleus
YPR019W,cytoplasm,nucleus
YPR020W,mitochondrion
YPR022C,cytoplasm,nucleus
YPR023C,nucleus
YPR024W,mitochondrion
YPR025C,nucleus
YPR028W,ER
YPR029C,punctate composite
YPR031W,cytoplasm,nucleus
YPR032W,cytoplasm,cell periphery,bud
YPR033C,cytoplasm
YPR034W,nucleus
YPR035W,cytoplasm
YPR036W,vacuolar membrane
YPR037C,vacuole
YPR040W,cytoplasm,nucleus
YPR041W,cytoplasm
YPR042C,cytoplasm
YPR043W,cytoplasm
YPR045C,nucleus
YPR046W,nucleus
YPR047W,mitochondrion
YPR049C,punctate composite
YPR051W,cytoplasm,nucleus
YPR052C,nucleus
YPR055W,bud neck,cytoplasm,cell periphery,bud
YPR056W,nucleus
YPR057W,nucleus
YPR060C,cytoplasm,nucleus
YPR061C,mitochondrion
YPR062W,cytoplasm,nucleus
YPR063C,ER
YPR065W,nucleus
YPR066W,cytoplasm,punctate composite
YPR067W,mitochondrion
YPR069C,cytoplasm,nucleus
YPR070W,nucleus
YPR071W,ER
YPR072W,cytoplasm
YPR073C,cytoplasm,nucleus
YPR074C,cytoplasm,nucleus
YPR075C,vacuole
YPR079W,endosome
YPR080W,cytoplasm
YPR081C,cytoplasm
YPR086W,nucleus
YPR090W,late Golgi
YPR091C,ER
YPR098C,mitochondrion
YPR100W,mitochondrion
YPR101W,nucleus
YPR102C,cytoplasm
YPR103W,cytoplasm,nucleus
YPR104C,nucleus
YPR105C,early Golgi
YPR107C,nucleus
YPR108W,nucleus
YPR110C,nucleolus,nucleus
YPR111W,cytoplasm
YPR113W,ER
YPR114W,ER
YPR115W,cytoplasm
YPR116W,mitochondrion
YPR118W,cytoplasm,nucleus
YPR119W,nucleus
YPR122W,bud neck,cell periphery
YPR124W,cell periphery,bud
YPR125W,mitochondrion
YPR127W,cytoplasm,nucleus
YPR128C,peroxisome
YPR129W,cytoplasm
YPR131C,cytoplasm
YPR132W,cytoplasm
YPR134W,mitochondrion
YPR135W,nucleus
YPR137W,nucleolus
YPR138C,cell periphery
YPR140W,mitochondrion
YPR141C,nucleus,spindle pole,microtubule
YPR143W,nucleolus,nucleus
YPR144C,nucleus
YPR145W,cytoplasm
YPR147C,cytoplasm
YPR148C,punctate composite
YPR149W,punctate composite
YPR152C,nucleus
YPR154W,cytoplasm,nucleus
YPR155C,mitochondrion
YPR156C,cell periphery
YPR159W,vacuole
YPR160W,cytoplasm
YPR161C,nucleus
YPR163C,cytoplasm
YPR168W,cytoplasm,nucleus
YPR169W,nucleolus,nucleus
YPR171W,actin
YPR172W,cytoplasm,nucleus
YPR173C,endosome
YPR174C,nuclear periphery
YPR175W,cytoplasm,nucleus
YPR178W,cytoplasm,nucleus
YPR179C,nucleus
YPR180W,nucleus
YPR182W,nucleus
YPR183W,ER
YPR184W,cytoplasm
YPR185W,cytoplasm
YPR186C,cytoplasm,nucleus
YPR187W,cytoplasm,nucleus
YPR188C,bud neck
YPR189W,cytoplasm
YPR190C,cytoplasm,nucleus
YPR191W,mitochondrion
