289,YNL141W,AAH1
124,YDR452W,PPN1
123,YGR123C,PPT1
358,YML016C,PPZ1
344,YDR436W,PPZ2
13,YER012W,PRE1
13,YOR362C,PRE10
13,YPR103W,PRE2
13,YJL001W,PRE3
13,YFR050C,PRE4
13,YMR314W,PRE5
13,YOL038W,PRE6
13,YBL041W,PRE7
13,YML092C,PRE8
13,YGR135W,PRE9
106,YIR008C,PRI1
106,YKL045W,PRI2
117,YIL095W,PRK1
255,YOR323C,PRO2
12,YDL043C,PRP11
24,YGR006W,PRP18
16,YLL036C,PRP19
12,YJL203W,PRP21
21,YMR268C,PRP24
12,YDR473C,PRP3
12,YGR091W,PRP31
12,YGR075C,PRP38
14,YML046W,PRP39
12,YPR178W,PRP4
14,YKL012W,PRP40
14,YDR235W,PRP42
206,YGL120C,PRP43
16,YAL032C,PRP45
16,YPL151C,PRP46
12,YBR055C,PRP6
12,YHR165C,PRP8
12,YDL030W,PRP9
19,YOR361C,PRT1
189,YBL064C,PRX1
246,YMR308C,PSE1
85,YDR013W,PSF1
85,YJL072C,PSF2
85,YOL146W,PSF3
17,YOL054W,PSH1
338,YAL017W,PSK1
338,YOL045W,PSK2
357,YML017W,PSP2
165,YLL010C,PSR1
165,YLR019W,PSR2
361,YDR032C,PST2
64,YNL201C,PSY2
64,YBL046W,PSY4
11,YAL043C,PTA1
193,YDL006W,PTC1
159,YER089C,PTC2
159,YBL056W,PTC3
249,YBR125C,PTC4
255,YCR079W,PTC6
253,YHR076W,PTC7
11,YGR156W,PTI1
179,YNL016W,PUB1
20,YDR496C,PUF6
13,YOR157C,PUP1
13,YGR253C,PUP2
13,YER094C,PUP3
20,YLR196W,PWP1
4,YCR057C,PWP2
21,YKL188C,PXA2
200,YPR191W,QCR2
277,YHR074W,QNS1
154,YPL022W,RAD1
154,YML095C,RAD10
122,YMR201C,RAD14
122,YBR114W,RAD16
250,YCR066W,RAD18
317,YKL113C,RAD27
53,YER171W,RAD3
2,YDR314C,RAD34
122,YER162C,RAD4
163,YNL250W,RAD50
34,YER095W,RAD51
34,YML032C,RAD52
90,YPL153C,RAD53
250,YGL058W,RAD6
303,YJR052W,RAD7
149,YGL246C,RAI1
167,YDL090C,RAM1
167,YKL019W,RAM2
291,YOR101W,RAS1
291,YNL098C,RAS2
149,YOR048C,RAT1
35,YJR033C,RAV1
176,YDR202C,RAV2
335,YAL036C,RBG1
213,YGR173W,RBG2
230,YLR248W,RCK2
368,YOL010W,RCL1
22,YMR075W,RCO1
2,YJL204C,RCY1
13,YLR263W,RED1
11,YDR195W,REF2
117,YDR028C,REG1
334,YBR267W,REI1
1,YOR207C,RET1
18,YFR051C,RET2
18,YPL010W,RET3
387,YOR346W,REV1
47,YPL167C,REV3
34,YAR007C,RFA1
34,YNL312W,RFA2
34,YJL173C,RFA3
48,YOR217W,RFC1
48,YJR068W,RFC2
48,YNL290W,RFC3
48,YOL094C,RFC4
48,YBR087W,RFC5
313,YOR279C,RFM1
361,YBR052C,RFS1
239,YBR260C,RGD1
141,YDR137W,RGP1
5,YLR071C,RGR1
141,YLR039C,RIC1
34,YHL027W,RIM101
39,YMR139W,RIM11
6,YFL033C,RIM15
89,YNL207W,RIO2
78,YHR197W,RIX1
44,YLL034C,RIX7
175,YPL208W,RKM1
134,YPR018W,RLF2
19,YDR091C,RLI1
30,YNL002C,RLP7
28,YNL139C,RLR1
51,YDR255C,RMD5
115,YMR061W,RNA14
115,YGL044C,RNA15
190,YNL072W,RNH201
190,YDR279W,RNH202
190,YLR154C,RNH203
94,YER070W,RNR1
94,YJL026W,RNR2
94,YGR180C,RNR4
207,YMR239C,RNT1
88,YLR371W,ROM2
211,YBR229C,ROT2
5,YBL093C,ROX3
1,YJR063W,RPA12
1,YPR010C,RPA135
1,YDR156W,RPA14
1,YOR341W,RPA190
1,YJL148W,RPA34
1,YOR340C,RPA43
1,YNL248C,RPA49
1,YOR210W,RPB10
1,YOL005C,RPB11
1,YOR151C,RPB2
1,YIL021W,RPB3
1,YJL140W,RPB4
1,YBR154C,RPB5
1,YDR404C,RPB7
1,YOR224C,RPB8
1,YGL070C,RPB9
1,YDR045C,RPC11
1,YJL011C,RPC17
1,YNL113W,RPC19
1,YKL144C,RPC25
1,YNL151C,RPC31
1,YNR003C,RPC34
1,YKR025W,RPC37
1,YPR110C,RPC40
1,YDL150W,RPC53
1,YPR190C,RPC82
22,YNL330C,RPD3
44,YHR088W,RPF1
30,YKR081C,RPF2
19,YBR079C,RPG1
63,YLR075W,RPL10
251,YOL120C,RPL18A
57,YOR312C,RPL20B
175,YER117W,RPL23B
349,YOL127W,RPL25
369,YGL103W,RPL28
393,YOR063W,RPL3
369,YDL075W,RPL31A
57,YBR031W,RPL4A
63,YDR012W,RPL4B
228,YGL076C,RPL7A
228,YPL198W,RPL7B
57,YLL045C,RPL8B
339,YML091C,RPM2
2,YHR027C,RPN1
2,YHR200W,RPN10
2,YFR004W,RPN11
2,YFR052W,RPN12
2,YLR421C,RPN13
2,YIL075C,RPN2
2,YER021W,RPN3
2,YDL147W,RPN5
2,YDL097C,RPN6
2,YPR108W,RPN7
2,YOR261C,RPN8
2,YDR427W,RPN9
1,YDL140C,RPO21
1,YPR187W,RPO26
1,YOR116C,RPO31
302,YLR340W,RPP0
55,YHR062C,RPP1
349,YDR382W,RPP2B
184,YDR025W,RPS11A
63,YML063W,RPS1B
63,YNL178W,RPS3
69,YJR145C,RPS4A
69,YHR203C,RPS4B
63,YPL090C,RPS6A
19,YBL072C,RPS8A
19,YER102W,RPS8B
2,YKL145W,RPT1
2,YDL007W,RPT2
2,YDR394W,RPT3
2,YOR259C,RPT4
2,YOR117W,RPT5
2,YGL048C,RPT6
64,YIL153W,RRD1
223,YPL152W,RRD2
45,YDL216C,RRI1
45,YOL117W,RRI2
284,YBL014C,RRN6
284,YJL025W,RRN7
44,YDR087C,RRP1
18,YPR143W,RRP15
10,YHR069C,RRP4
10,YOL142W,RRP40
10,YDL111C,RRP42
10,YCR035C,RRP43
10,YDR280W,RRP45
10,YGR095C,RRP46
20,YMR229C,RRP5
10,YOR001W,RRP6
15,YCL031C,RRP7
83,YPR137W,RRP9
301,YLR221C,RSA3
78,YCR072C,RSA4
6,YGR056W,RSC1
6,YLR357W,RSC2
6,YDR303C,RSC3
6,YHR056C,RSC30
6,YKR008W,RSC4
6,YLR033W,RSC58
6,YCR052W,RSC6
6,YFR037C,RSC8
6,YML127W,RSC9
12,YML049C,RSE1
3,YDR041W,RSM10
3,YER050C,RSM18
3,YNR037C,RSM19
3,YKL155C,RSM22
3,YGL129C,RSM23
3,YDR175C,RSM24
3,YIL093C,RSM25
3,YJR101W,RSM26
3,YGR215W,RSM27
3,YJR113C,RSM7
80,YER125W,RSP5
15,YGL244W,RTF1
268,YOL067C,RTG1
27,YGL252C,RTG2
268,YBL103C,RTG3
130,YDR233C,RTN1
223,YOR014W,RTS1
37,YGR161C,RTS3
27,YJL047C,RTT101
6,YGR275W,RTT102
149,YDR289C,RTT103
34,YER104W,RTT105
17,YNL206C,RTT106
27,YHR154W,RTT107
235,YLL002W,RTT109
136,YOR138C,RUP1
9,YDR190C,RVB1
9,YPL235W,RVB2
103,YCR009C,RVS161
32,YDR388W,RVS167
22,YBR095C,RXT2
22,YDL076C,RXT3
381,YDR159W,SAC3
194,YDR129C,SAC6
289,YBR280C,SAF1
347,YLR180W,SAM1
347,YDR502C,SAM2
377,YER047C,SAP1
56,YFR040W,SAP155
56,YJL098W,SAP185
56,YKR028W,SAP190
22,YMR263W,SAP30
275,YBL052C,SAS3
370,YOR213C,SAS5
13,YGL011C,SCL1
140,YJL080C,SCP160
336,YER120W,SCS2
78,YGR245C,SDA1
52,YDR469W,SDC1
11,YKL193C,SDS22
22,YIL084C,SDS3
42,YLR166C,SEC10
58,YLR208W,SEC13
253,YMR079W,SEC14
42,YGL233W,SEC15
120,YPL085W,SEC16
266,YBL050W,SEC17
18,YNL287W,SEC21
72,YLR268W,SEC22
120,YPR181C,SEC23
18,YDR238C,SEC26
18,YGL137W,SEC27
18,YIL076W,SEC28
42,YER008C,SEC3
162,YDL195W,SEC31
72,YLR440C,SEC39
62,YFL005W,SEC4
42,YDR166C,SEC5
42,YIL068C,SEC6
112,YPL094C,SEC62
112,YOR254C,SEC63
54,YML105C,SEC65
112,YBR171W,SEC66
112,YLR292C,SEC72
42,YPR055W,SEC8
379,YLR026C,SED5
58,YGL100W,SEH1
2,YDR363W-A,SEM1
111,YLR430W,SEN1
221,YER081W,SER3
221,YIL074C,SER33
52,YHR119W,SET1
29,YKR029C,SET3
120,YNL049C,SFB2
120,YHR098C,SFB3
354,YOR315W,SFG1
6,YLR321C,SFH1
396,YPL047W,SGF11
7,YCL010C,SGF29
7,YGL066W,SGF73
179,YIR001C,SGN1
127,YOR007C,SGT2
265,YPR161C,SGV1
33,YKL130C,SHE2
33,YBR130C,SHE3
33,YOR035C,SHE4
52,YBR258C,SHG1
70,YBL058W,SHP1
47,YDL225W,SHS1
43,YLR079W,SIC1
29,YBR103W,SIF2
83,YLR197W,SIK1
248,YOL031C,SIL1
22,YOL004W,SIN3
5,YNL236W,SIN4
117,YDR422C,SIP1
76,YGL208W,SIP2
102,YMR140W,SIP5
121,YDL042C,SIR2
121,YLR442C,SIR3
121,YDR227W,SIR4
56,YDL047W,SIT4
81,YNL032W,SIW14
109,YLR398C,SKI2
109,YPR189W,SKI3
10,YGR195W,SKI6
10,YOR076C,SKI7
109,YGL213C,SKI8
133,YDR328C,SKP1
362,YNL311C,SKP2
32,YBL007C,SLA1
311,YNL243W,SLA2
85,YDR489W,SLD5
355,YOR154W,SLP1
332,YLR139C,SLS1
379,YDR189W,SLY1
14,YER029C,SMB1
79,YFL008W,SMC1
86,YFR031C,SMC2
79,YJL074C,SMC3
86,YLR086W,SMC4
196,YOL034W,SMC5
197,YLR383W,SMC6
14,YGR074W,SMD1
14,YLR275W,SMD2
14,YLR147C,SMD3
14,YOR159C,SME1
12,YFL017W-A,SMX2
14,YPR182W,SMX3
76,YDR477W,SNF1
6,YNR023W,SNF12
6,YOR290C,SNF2
76,YGL115W,SNF4
6,YBR289W,SNF5
6,YHL025W,SNF6
324,YLR025W,SNF7
188,YPL002C,SNF8
14,YIL061C,SNP1
29,YCR033W,SNT1
16,YPR101W,SNT309
12,YKL173W,SNU114
12,YDL098C,SNU23
14,YDR240C,SNU56
12,YOR308C,SNU66
14,YGR013W,SNU71
203,YJL036W,SNX4
203,YDR425W,SNX41
386,YMR096W,SNZ1
386,YFL059W,SNZ3
182,YJR104C,SOD1
4,YLL011W,SOF1
243,YOR353C,SOG2
5,YGL127C,SOH1
117,YNR034W,SOL1
180,YCR073W-A,SOL2
269,YLL021W,SPA2
44,YCL054W,SPB1
44,YFL002C,SPB4
374,YGL093W,SPC105
41,YDR201W,SPC19
93,YMR117C,SPC24
93,YER018C,SPC25
41,YKR037C,SPC34
92,YAL047C,SPC72
92,YHR172W,SPC97
92,YNL126W,SPC98
263,YPR069C,SPE3
263,YLR146C,SPE4
341,YPR133C,SPN1
246,YHR152W,SPO12
52,YPL138C,SPP1
12,YBR152W,SPP381
16,YLR424W,SPP382
17,YGL207W,SPT16
7,YOL148C,SPT20
7,YDR392W,SPT3
1,YGR063C,SPT4
64,YML010W,SPT5
341,YGR116W,SPT6
7,YBR081C,SPT7
7,YLR055C,SPT8
32,YIR012W,SQT1
5,YHR041C,SRB2
5,YER022W,SRB4
5,YGR104C,SRB5
5,YBR253W,SRB6
5,YDR308C,SRB7
5,YCR081W,SRB8
77,YGL097W,SRM1
116,YLR119W,SRN2
10,YNL189W,SRP1
299,YDR292C,SRP101
299,YKL154W,SRP102
54,YDL092W,SRP14
54,YKL122C,SRP21
54,YPR088C,SRP54
54,YPL243W,SRP68
54,YPL210C,SRP72
139,YNL138W,SRV2
150,YLL024C,SSA2
5,YDL229W,SSB1
340,YJR045C,SSC1
64,YDR293C,SSD1
150,YPL106C,SSE1
18,YHR066W,SSF1
126,YLR006C,SSK1
126,YNR031C,SSK2
126,YCR073C,SSK22
53,YLR005W,SSL1
312,YIL143C,SSL2
5,YDR443C,SSN2
5,YPL042C,SSN3
11,YNL222W,SSU72
140,YHR064C,SSZ1
245,YLR362W,STE11
87,YHR084W,STE12
192,YOR212W,STE4
245,YCL032W,STE50
87,YDL159W,STE7
6,YIL126W,STH1
123,YOR027W,STI1
14,YMR125W,STO1
116,YCL008C,STP22
327,YGL022W,STT3
28,YDL084W,SUB2
19,YNL244C,SUI1
26,YJR007W,SUI2
26,YPL237W,SUI3
313,YDR310C,SUM1
15,YDR172W,SUP35
15,YBR143C,SUP45
191,YPL029W,SUV3
9,YAL011W,SWC3
9,YGR002C,SWC4
9,YBR231C,SWC5
9,YLR385C,SWC7
52,YAR003W,SWD1
11,YKL018W,SWD2
52,YBR175W,SWD3
371,YAR042W,SWH1
6,YPL016W,SWI1
6,YJL176C,SWI3
148,YER111C,SWI4
148,YLR182W,SWI6
23,YDR260C,SWM1
321,YMR149W,SWP1
6,YFL049W,SWP82
9,YDR334W,SWR1
328,YDR395W,SXM1
11,YOR179C,SYC1
16,YDR416W,SYF1
16,YGR129W,SYF2
171,YCR030C,SYP1
7,YGR274C,TAF1
7,YDR167W,TAF10
7,YML015C,TAF11
7,YDR145W,TAF12
7,YML098W,TAF13
173,YPL129W,TAF14
173,YCR042C,TAF2
7,YPL011C,TAF3
7,YMR005W,TAF4
7,YBR198C,TAF5
7,YGL112C,TAF6
7,YMR227C,TAF7
173,YML114C,TAF8
7,YMR236W,TAF9
286,YCR060W,TAH1
276,YPR048W,TAH18
298,YLR354C,TAL1
56,YMR028W,TAP42
151,YPL128C,TBF1
74,YDR212W,TCP1
31,YGR192C,TDH3
70,YBR223C,TDP1
118,YPR080W,TEF1
118,YKL081W,TEF4
285,YML064C,TEM1
28,YNL253W,TEX1
124,YKL028W,TFA1
124,YKR062W,TFA2
53,YDR311W,TFB1
53,YDR460W,TFB3
53,YPR056W,TFB4
67,YBR123C,TFC1
67,YAL001C,TFC3
67,YGR047C,TFC4
67,YDR362C,TFC6
67,YOR110W,TFC7
67,YPL007C,TFC8
1,YGR186W,TFG1
1,YGR005C,TFG2
35,YDL185W,TFP1
381,YOL072W,THP1
28,YHR167W,THP2
376,YIL078W,THS1
93,YIL144W,TID3
75,YKR059W,TIF1
75,YJL138C,TIF2
19,YMR146C,TIF34
19,YDR429C,TIF35
75,YGR162W,TIF4631
229,YGL049C,TIF4632
19,YPR041W,TIF5
30,YPR016C,TIF6
72,YGL145W,TIP20
216,YER007C-A,TMA20
216,YJR014W,TMA22
335,YOR091W,TMA46
259,YOR194C,TOA1
259,YKL058W,TOA2
287,YNL273W,TOF1
342,YMR203W,TOM40
15,YOL006C,TOP1
37,YAL016W,TPD3
97,YJL164C,TPK1
97,YPL203W,TPK2
97,YKL166C,TPK3
98,YBR126C,TPS1
98,YDR074W,TPS2
98,YMR261C,TPS3
7,YHR099W,TRA1
240,YOL124C,TRM11
240,YNR046W,TRM112
29,YDL112W,TRM3
346,YBR061C,TRM7
214,YDL201W,TRM8
214,YDR165W,TRM82
231,YER090W,TRP2
231,YKL211C,TRP3
218,YDR353W,TRR1
218,YHR106W,TRR2
25,YDR407C,TRS120
25,YMR218C,TRS130
25,YBR254C,TRS20
25,YDR246W,TRS23
25,YDR472W,TRS31
25,YOR115C,TRS33
348,YGR209C,TRX2
164,YKR079C,TRZ1
98,YML100W,TSL1
89,YDL060W,TSR1
197,YLR435W,TSR2
260,YML085C,TUB1
260,YFL037W,TUB2
92,YLR212C,TUB4
279,YCR084C,TUP1
88,YLR425W,TUS1
247,YKL210W,UBA1
201,YDR390C,UBA2
272,YPR066W,UBA3
102,YDR092W,UBC13
288,YBR082C,UBC4
156,YNL186W,UBP10
294,YBL067C,UBP13
183,YBR058C,UBP14
183,YMR304W,UBP15
80,YOR124C,UBP2
261,YER151C,UBP3
2,YFR010W,UBP6
7,YMR223W,UBP8
351,YLR024C,UBR2
70,YMR067C,UBX4
142,YDR330W,UBX5
142,YBR273C,UBX7
142,YGR048W,UFD1
288,YKL010C,UFD4
72,YOR075W,UFE1
385,YGR019W,UGA1
195,YKL035W,UGP1
272,YPL003W,ULA1
10,YPL020C,ULP1
22,YPL139C,UME1
22,YDR207C,UME6
168,YBR173C,UMP1
390,YMR271C,URA10
390,YML106W,URA5
318,YKL014C,URB1
318,YJR041C,URB2
375,YNL229C,URE2
305,YPR152C,URN1
72,YGL098W,USE1
4,YJL109C,UTP10
4,YLR222C,UTP13
4,YML093W,UTP14
4,YMR093W,UTP15
4,YJL069C,UTP18
4,YBL004W,UTP20
4,YLR409C,UTP21
156,YGR090W,UTP22
4,YKR060W,UTP30
4,YDR324C,UTP4
4,YDR398W,UTP5
4,YDR449C,UTP6
4,YER082C,UTP7
4,YGR128C,UTP8
4,YHR196W,UTP9
384,YJR049C,UTR1
198,YEL005C,VAB2
297,YLR386W,VAC14
60,YDL077C,VAM6
36,YML115C,VAN1
344,YOR054C,VHS3
151,YLR373C,VID22
51,YBR105C,VID24
51,YIL017C,VID28
51,YGL227W,VID30
107,YLR410W,VIP1
35,YHR039C-A,VMA10
35,YPR036W,VMA13
176,YBR127C,VMA2
35,YOR332W,VMA4
35,YKL080W,VMA5
238,YLR447C,VMA6
35,YGR020C,VMA7
35,YEL051W,VMA8
238,YOR270C,VPH1
35,YKL119C,VPH2
61,YKR001C,VPS1
131,YBR097W,VPS15
60,YPL045W,VPS16
73,YOR132W,VPS17
113,YOR089C,VPS21
188,YJR102C,VPS25
225,YNR006W,VPS27
116,YPL065W,VPS28
73,YHR012W,VPS29
131,YPL120W,VPS30
60,YLR396C,VPS33
131,YLR240W,VPS34
73,YJL154C,VPS35
188,YLR417W,VPS36
131,YLR360W,VPS38
324,YPR173C,VPS4
60,YDR080W,VPS41
73,YOR069W,VPS5
174,YDR484W,VPS52
174,YJL029C,VPS53
174,YDR027C,VPS54
9,YML041C,VPS71
9,YDR485C,VPS72
235,YNL246W,VPS75
60,YAL002W,VPS8
32,YLR337C,VRP1
153,YIL173W,VTH1
320,YMR197C,VTI1
321,YEL002C,WBP1
165,YOR043W,WHI2
94,YOR230W,WTM1
370,YOR229W,WTM2
163,YDR369C,XRS2
9,YNL107W,YAF9
397,YML007W,YAP1
63,YPL239W,YAR1
315,YLL048C,YBT1
86,YDR325W,YCG1
278,YHR135C,YCK1
278,YNL154C,YCK2
86,YLR272C,YCS4
384,YEL041W,YEF1
394,YLR249W,YEF3
161,YGR234W,YHB1
14,YLR298C,YHC1
32,YMR241W,YHM2
16,YKL095W,YJU2
50,YLR200W,YKE2
266,YKL196C,YKT6
17,YMR284W,YKU70
17,YMR106C,YKU80
8,YML025C,YML6
125,YFR049W,YMR31
9,YHR090C,YNG2
11,YFR003C,YPI1
364,YKL126W,YPK1
364,YMR104C,YPK2
62,YFL038C,YPT1
62,YBR264C,YPT10
62,YER031C,YPT31
62,YGL210W,YPT32
113,YKR014C,YPT52
141,YLR262C,YPT6
62,YML001W,YPT7
28,YDR381W,YRA1
77,YDR002W,YRB1
29,YGR296W,YRF1-3
11,YLR277C,YSH1
257,YMR089C,YTA12
11,YPR107C,YTH1
20,YOR272W,YTM1
26,YIR026C,YVH1
37,YMR273C,ZDS1
37,YML109W,ZDS2
140,YGR285C,ZUO1
345,YBL036C,YBL036C
252,YBR030W,YBR030W
127,YBR137W,YBR137W
166,YBR225W,YBR225W
132,YDL025C,YDL025C
17,YDL156W,YDL156W
70,YDR049W,YDR049W
351,YDR051C,YDR051C
133,YDR131C,YDR131C
249,YDR186C,YDR186C
254,YDR357C,YDR357C
247,YDR415C,YDR415C
374,YDR532C,YDR532C
76,YEL023C,YEL023C
100,YER071C,YER071C
355,YER140W,YER140W
68,YFL034W,YFL034W
114,YFR017C,YFR017C
378,YGL057C,YGL057C
198,YGL079W,YGL079W
195,YGL242C,YGL242C
132,YGR016W,YGR016W
107,YGR017W,YGR017W
69,YGR054W,YGR054W
151,YGR071C,YGR071C
300,YGR130C,YGR130C
4,YGR210C,YGR210C
179,YGR250C,YGR250C
241,YGR283C,YGR283C
162,YHL039W,YHL039W
132,YHR009C,YHR009C
110,YHR122W,YHR122W
80,YHR131C,YHR131C
157,YIL161W,YIL161W
209,YJL070C,YJL070C
199,YJL144W,YJL144W
59,YJR011C,YJR011C
2,YJR120W,YJR120W
109,YKL023W,YKL023W
254,YKL061W,YKL061W
358,YKL088W,YKL088W
256,YKL215C,YKL215C
376,YKR018C,YKR018C
56,YLR179C,YLR179C
2,YLR278C,YLR278C
302,YLR287C,YLR287C
237,YLR345W,YLR345W
15,YLR407W,YLR407W
300,YMR031C,YMR031C
82,YMR086W,YMR086W
164,YMR099C,YMR099C
29,YMR155W,YMR155W
133,YMR258C,YMR258C
241,YMR310C,YMR310C
84,YNL035C,YNL035C
198,YNL086W,YNL086W
199,YNL234W,YNL234W
345,YNL247W,YNL247W
10,YNR024W,YNR024W
294,YOL087C,YOL087C
127,YOR164C,YOR164C
387,YOR251C,YOR251C
309,YOR304C-A,YOR304C-A
312,YOR352W,YOR352W
88,YPL066W,YPL066W
18,YPL088W,YPL088W
212,YPL225W,YPL225W
32,YNR065C,YSN1
19,YPL105C,YPL105C
39,YOL070C,YOL070C
49,YDR359C,VID21
100,YIR003W,YIR003W
126,YDL013W,HEX3
116,YGR206W,YGR206W
132,YAL049C,YAL049C
153,YBR281C,YBR281C
154,YAL027W,YAL027W
160,YDL102W,POL3
160,YJR006W,POL31
168,YLR199C,PBA1
282,YNL297C,MON2
293,YGL124C,MON1
298,YGR043C,YGR043C
305,YBR194W,AIM4
346,YPL183C,RTT10
348,YHR199C,AIM46
363,YNL274C,GOR1
380,YAL061W,BDH2
383,YGR093W,DRN1
