marcotte289,marcotte,YBR280C
marcotte289,marcotte,YNL141W
marcotte12,marcotte,YBL074C
marcotte12,marcotte,YHR165C
marcotte12,marcotte,YER172C
marcotte12,marcotte,YPR082C
marcotte12,marcotte,YJR022W
marcotte12,marcotte,YPL213W
marcotte12,marcotte,YDL043C
marcotte12,marcotte,YJL203W
marcotte12,marcotte,YDR473C
marcotte12,marcotte,YPR178W
marcotte12,marcotte,YGR091W
marcotte12,marcotte,YBR055C
marcotte12,marcotte,YBR152W
marcotte12,marcotte,YKL173W
marcotte12,marcotte,YDL030W
marcotte12,marcotte,YML049C
marcotte12,marcotte,YOR308C
marcotte12,marcotte,YGR075C
marcotte12,marcotte,YDL098C
marcotte12,marcotte,YFL017W-A
marcotte128,marcotte,YBL002W
marcotte128,marcotte,YBL003C
marcotte128,marcotte,YBR010W
marcotte128,marcotte,YMR072W
marcotte194,marcotte,YCR088W
marcotte194,marcotte,YDR129C
marcotte194,marcotte,YNL094W
marcotte88,marcotte,YLR371W
marcotte88,marcotte,YBR011C
marcotte88,marcotte,YLR425W
marcotte88,marcotte,YDL203C
marcotte88,marcotte,YPL066W
marcotte9,marcotte,YFL039C
marcotte9,marcotte,YJL081C
marcotte9,marcotte,YDL002C
marcotte9,marcotte,YGL150C
marcotte9,marcotte,YER092W
marcotte9,marcotte,YDR190C
marcotte9,marcotte,YPL235W
marcotte9,marcotte,YHR090C
marcotte9,marcotte,YAL011W
marcotte9,marcotte,YDR334W
marcotte9,marcotte,YLR399C
marcotte9,marcotte,YBR231C
marcotte9,marcotte,YGR002C
marcotte9,marcotte,YLR385C
marcotte9,marcotte,YML041C
marcotte9,marcotte,YNL107W
marcotte9,marcotte,YLR052W
marcotte9,marcotte,YDR485C
marcotte9,marcotte,YLR085C
marcotte9,marcotte,YFL013C
marcotte9,marcotte,YNL059C
marcotte9,marcotte,YOR141C
marcotte7,marcotte,YDR448W
marcotte7,marcotte,YGR252W
marcotte7,marcotte,YDR145W
marcotte7,marcotte,YDR392W
marcotte7,marcotte,YGL112C
marcotte7,marcotte,YPL254W
marcotte7,marcotte,YBR198C
marcotte7,marcotte,YHR099W
marcotte7,marcotte,YOL148C
marcotte7,marcotte,YLR055C
marcotte7,marcotte,YDR167W
marcotte7,marcotte,YMR236W
marcotte7,marcotte,YDR176W
marcotte7,marcotte,YGR274C
marcotte7,marcotte,YBR081C
marcotte7,marcotte,YML098W
marcotte7,marcotte,YPL011C
marcotte7,marcotte,YML015C
marcotte7,marcotte,YMR227C
marcotte7,marcotte,YMR005W
marcotte7,marcotte,YCL010C
marcotte7,marcotte,YMR223W
marcotte7,marcotte,YGL066W
marcotte7,marcotte,YHL047C
marcotte168,marcotte,YBR173C
marcotte168,marcotte,YKL206C
marcotte168,marcotte,YLR199C
marcotte2,marcotte,YDR052C
marcotte2,marcotte,YGR232W
marcotte2,marcotte,YHR200W
marcotte2,marcotte,YKL145W
marcotte2,marcotte,YGL048C
marcotte2,marcotte,YPR108W
marcotte2,marcotte,YOR259C
marcotte2,marcotte,YOR261C
marcotte2,marcotte,YFR004W
marcotte2,marcotte,YFR052W
marcotte2,marcotte,YOR117W
marcotte2,marcotte,YER021W
marcotte2,marcotte,YDL147W
marcotte2,marcotte,YDL097C
marcotte2,marcotte,YDL007W
marcotte2,marcotte,YDR394W
marcotte2,marcotte,YDR427W
marcotte2,marcotte,YHR027C
marcotte2,marcotte,YLR278C
marcotte2,marcotte,YDR363W-A
marcotte2,marcotte,YIL075C
marcotte2,marcotte,YJL204C
marcotte2,marcotte,YLR421C
marcotte2,marcotte,YFR010W
marcotte2,marcotte,YHL030W
marcotte2,marcotte,YLR359W
marcotte2,marcotte,YKL165C
marcotte2,marcotte,YJR062C
marcotte2,marcotte,YIL107C
marcotte2,marcotte,YDR314C
marcotte2,marcotte,YJR120W
marcotte180,marcotte,YLR028C
marcotte180,marcotte,YMR120C
marcotte180,marcotte,YCR073W-A
marcotte31,marcotte,YLR044C
marcotte31,marcotte,YOL086C
marcotte31,marcotte,YCR012W
marcotte31,marcotte,YGR192C
marcotte31,marcotte,YKL060C
marcotte31,marcotte,YKL152C
marcotte31,marcotte,YMR303C
marcotte31,marcotte,YGR254W
marcotte31,marcotte,YHR174W
marcotte31,marcotte,YBR196C
marcotte257,marcotte,YER017C
marcotte257,marcotte,YMR089C
marcotte91,marcotte,YIL079C
marcotte91,marcotte,YOL115W
marcotte91,marcotte,YDL175C
marcotte91,marcotte,YPL146C
marcotte192,marcotte,YDR264C
marcotte192,marcotte,YOR212W
marcotte192,marcotte,YHR005C
marcotte172,marcotte,YDR101C
marcotte172,marcotte,YER126C
marcotte172,marcotte,YJL122W
marcotte308,marcotte,YMR170C
marcotte308,marcotte,YMR169C
marcotte129,marcotte,YBL037W
marcotte129,marcotte,YOL062C
marcotte129,marcotte,YJR058C
marcotte129,marcotte,YNL270C
marcotte80,marcotte,YER125W
marcotte80,marcotte,YJL084C
marcotte80,marcotte,YMR275C
marcotte80,marcotte,YOR124C
marcotte80,marcotte,YHR131C
marcotte209,marcotte,YML035C
marcotte209,marcotte,YJL070C
marcotte24,marcotte,YGR006W
marcotte24,marcotte,YGR179C
marcotte24,marcotte,YDR318W
marcotte24,marcotte,YPR046W
marcotte24,marcotte,YBR107C
marcotte24,marcotte,YBR211C
marcotte24,marcotte,YDR254W
marcotte24,marcotte,YPL018W
marcotte24,marcotte,YLR381W
marcotte24,marcotte,YDR383C
marcotte24,marcotte,YLR315W
marcotte24,marcotte,YJR135C
marcotte181,marcotte,YKL103C
marcotte181,marcotte,YOL082W
marcotte181,marcotte,YGL156W
marcotte36,marcotte,YEL036C
marcotte36,marcotte,YPL050C
marcotte36,marcotte,YJR075W
marcotte36,marcotte,YLR342W
marcotte36,marcotte,YML115C
marcotte36,marcotte,YJL183W
marcotte36,marcotte,YGR132C
marcotte36,marcotte,YGR231C
marcotte36,marcotte,YDR245W
marcotte201,marcotte,YDR390C
marcotte201,marcotte,YPR180W
marcotte23,marcotte,YLR102C
marcotte23,marcotte,YNL172W
marcotte23,marcotte,YDR118W
marcotte23,marcotte,YFR036W
marcotte23,marcotte,YGL240W
marcotte23,marcotte,YKL022C
marcotte23,marcotte,YHR166C
marcotte23,marcotte,YLR127C
marcotte23,marcotte,YOR249C
marcotte23,marcotte,YBL084C
marcotte23,marcotte,YDR260C
marcotte23,marcotte,YIR025W
marcotte377,marcotte,YDL008W
marcotte377,marcotte,YER047C
marcotte68,marcotte,YKL135C
marcotte68,marcotte,YPR029C
marcotte68,marcotte,YPL259C
marcotte68,marcotte,YHL019C
marcotte68,marcotte,YLR170C
marcotte68,marcotte,YFL034W
marcotte99,marcotte,YGR261C
marcotte99,marcotte,YPL195W
marcotte99,marcotte,YBR288C
marcotte99,marcotte,YJL024C
marcotte137,marcotte,YGL105W
marcotte137,marcotte,YGR264C
marcotte137,marcotte,YGL245W
marcotte46,marcotte,YIL062C
marcotte46,marcotte,YNR035C
marcotte46,marcotte,YKL013C
marcotte46,marcotte,YJR065C
marcotte46,marcotte,YLR370C
marcotte46,marcotte,YBR234C
marcotte46,marcotte,YDL029W
marcotte69,marcotte,YDL040C
marcotte69,marcotte,YHR013C
marcotte69,marcotte,YJR145C
marcotte69,marcotte,YHR203C
marcotte69,marcotte,YOR253W
marcotte69,marcotte,YGR054W
marcotte242,marcotte,YDL192W
marcotte242,marcotte,YDL137W
marcotte102,marcotte,YDR092W
marcotte102,marcotte,YGL087C
marcotte102,marcotte,YMR140W
marcotte102,marcotte,YHR137W
marcotte6,marcotte,YPL016W
marcotte6,marcotte,YCR052W
marcotte6,marcotte,YLR321C
marcotte6,marcotte,YFR037C
marcotte6,marcotte,YIL126W
marcotte6,marcotte,YOR290C
marcotte6,marcotte,YBR289W
marcotte6,marcotte,YMR033W
marcotte6,marcotte,YHL025W
marcotte6,marcotte,YJL176C
marcotte6,marcotte,YNR023W
marcotte6,marcotte,YFL033C
marcotte6,marcotte,YLR033W
marcotte6,marcotte,YCR020W-B
marcotte6,marcotte,YDR303C
marcotte6,marcotte,YGR275W
marcotte6,marcotte,YMR091C
marcotte6,marcotte,YKR008W
marcotte6,marcotte,YLR357W
marcotte6,marcotte,YPR034W
marcotte6,marcotte,YML127W
marcotte6,marcotte,YGR056W
marcotte6,marcotte,YHR056C
marcotte6,marcotte,YGL078C
marcotte6,marcotte,YFL049W
marcotte17,marcotte,YEL056W
marcotte17,marcotte,YPL001W
marcotte17,marcotte,YBR009C
marcotte17,marcotte,YML069W
marcotte17,marcotte,YMR284W
marcotte17,marcotte,YGL207W
marcotte17,marcotte,YMR106C
marcotte17,marcotte,YJL115W
marcotte17,marcotte,YLL022C
marcotte17,marcotte,YNL031C
marcotte17,marcotte,YNL206C
marcotte17,marcotte,YDL156W
marcotte17,marcotte,YNL030W
marcotte17,marcotte,YMR076C
marcotte17,marcotte,YOL054W
marcotte41,marcotte,YGL061C
marcotte41,marcotte,YGR113W
marcotte41,marcotte,YDR201W
marcotte41,marcotte,YKR037C
marcotte41,marcotte,YBR233W-A
marcotte41,marcotte,YDR016C
marcotte41,marcotte,YKL052C
marcotte41,marcotte,YKR083C
marcotte258,marcotte,YPR145W
marcotte258,marcotte,YGR124W
marcotte105,marcotte,YLR423C
marcotte105,marcotte,YPR049C
marcotte105,marcotte,YDR022C
marcotte105,marcotte,YPL166W
marcotte236,marcotte,YFR021W
marcotte236,marcotte,YNL242W
marcotte185,marcotte,YBL099W
marcotte185,marcotte,YJR121W
marcotte185,marcotte,YNL315C
marcotte274,marcotte,YJL180C
marcotte274,marcotte,YIL098C
marcotte329,marcotte,YDR298C
marcotte329,marcotte,YKL016C
marcotte29,marcotte,YBR103W
marcotte29,marcotte,YIL112W
marcotte29,marcotte,YCR033W
marcotte29,marcotte,YGL194C
marcotte29,marcotte,YKR029C
marcotte29,marcotte,YGR296W
marcotte29,marcotte,YHR042W
marcotte29,marcotte,YEL064C
marcotte29,marcotte,YDL112W
marcotte29,marcotte,YMR155W
marcotte315,marcotte,YJR148W
marcotte315,marcotte,YLL048C
marcotte146,marcotte,YLR330W
marcotte146,marcotte,YMR237W
marcotte146,marcotte,YKR027W
marcotte175,marcotte,YER117W
marcotte175,marcotte,YDR361C
marcotte175,marcotte,YPL208W
marcotte97,marcotte,YIL033C
marcotte97,marcotte,YPL203W
marcotte97,marcotte,YKL166C
marcotte97,marcotte,YJL164C
marcotte380,marcotte,YAL060W
marcotte380,marcotte,YAL061W
marcotte356,marcotte,YJL031C
marcotte356,marcotte,YPR176C
marcotte25,marcotte,YKR068C
marcotte25,marcotte,YOR115C
marcotte25,marcotte,YML077W
marcotte25,marcotte,YMR218C
marcotte25,marcotte,YGR166W
marcotte25,marcotte,YDR472W
marcotte25,marcotte,YDR246W
marcotte25,marcotte,YDR108W
marcotte25,marcotte,YDR407C
marcotte25,marcotte,YBR254C
marcotte25,marcotte,YCR014C
marcotte25,marcotte,YJL044C
marcotte285,marcotte,YJR053W
marcotte285,marcotte,YML064C
marcotte57,marcotte,YOR312C
marcotte57,marcotte,YLL045C
marcotte57,marcotte,YBR031W
marcotte57,marcotte,YDR299W
marcotte57,marcotte,YGR145W
marcotte57,marcotte,YNL132W
marcotte57,marcotte,YER127W
marcotte121,marcotte,YDR227W
marcotte121,marcotte,YDL042C
marcotte121,marcotte,YLR442C
marcotte121,marcotte,YFL007W
marcotte114,marcotte,YDR099W
marcotte114,marcotte,YER177W
marcotte114,marcotte,YFR017C
marcotte114,marcotte,YDL117W
marcotte4,marcotte,YHR148W
marcotte4,marcotte,YJR002W
marcotte4,marcotte,YJL069C
marcotte4,marcotte,YLR409C
marcotte4,marcotte,YBL004W
marcotte4,marcotte,YDL148C
marcotte4,marcotte,YDR324C
marcotte4,marcotte,YER082C
marcotte4,marcotte,YPR144C
marcotte4,marcotte,YCR057C
marcotte4,marcotte,YDR449C
marcotte4,marcotte,YLR129W
marcotte4,marcotte,YLR222C
marcotte4,marcotte,YLR186W
marcotte4,marcotte,YDR398W
marcotte4,marcotte,YMR093W
marcotte4,marcotte,YJL109C
marcotte4,marcotte,YHR196W
marcotte4,marcotte,YPL126W
marcotte4,marcotte,YLL011W
marcotte4,marcotte,YMR128W
marcotte4,marcotte,YPL217C
marcotte4,marcotte,YEL055C
marcotte4,marcotte,YML093W
marcotte4,marcotte,YKR060W
marcotte4,marcotte,YGR128C
marcotte4,marcotte,YGR210C
marcotte366,marcotte,YER114C
marcotte366,marcotte,YAL041W
marcotte210,marcotte,YDL074C
marcotte210,marcotte,YPL055C
marcotte52,marcotte,YHR119W
marcotte52,marcotte,YAR003W
marcotte52,marcotte,YBR175W
marcotte52,marcotte,YBR258C
marcotte52,marcotte,YDR469W
marcotte52,marcotte,YLR015W
marcotte52,marcotte,YPL138C
marcotte261,marcotte,YER151C
marcotte261,marcotte,YNR051C
marcotte86,marcotte,YFR031C
marcotte86,marcotte,YLR086W
marcotte86,marcotte,YBL097W
marcotte86,marcotte,YDR325W
marcotte86,marcotte,YLR272C
marcotte14,marcotte,YIL061C
marcotte14,marcotte,YML046W
marcotte14,marcotte,YKL012W
marcotte14,marcotte,YLR298C
marcotte14,marcotte,YOR159C
marcotte14,marcotte,YGR074W
marcotte14,marcotte,YLR147C
marcotte14,marcotte,YPR057W
marcotte14,marcotte,YLR275W
marcotte14,marcotte,YBR119W
marcotte14,marcotte,YGR013W
marcotte14,marcotte,YHR086W
marcotte14,marcotte,YDL087C
marcotte14,marcotte,YER029C
marcotte14,marcotte,YPR182W
marcotte14,marcotte,YDR235W
marcotte14,marcotte,YDR240C
marcotte14,marcotte,YMR125W
marcotte20,marcotte,YOR206W
marcotte20,marcotte,YBR142W
marcotte20,marcotte,YHR052W
marcotte20,marcotte,YDR496C
marcotte20,marcotte,YLR002C
marcotte20,marcotte,YMR049C
marcotte20,marcotte,YMR290C
marcotte20,marcotte,YOR272W
marcotte20,marcotte,YLL008W
marcotte20,marcotte,YMR229C
marcotte20,marcotte,YOL077C
marcotte20,marcotte,YLR449W
marcotte20,marcotte,YLR196W
marcotte389,marcotte,YNL106C
marcotte389,marcotte,YPR171W
marcotte59,marcotte,YAL021C
marcotte59,marcotte,YNR052C
marcotte59,marcotte,YCR093W
marcotte59,marcotte,YGR134W
marcotte59,marcotte,YNL288W
marcotte59,marcotte,YDR252W
marcotte59,marcotte,YJR011C
marcotte388,marcotte,YGR188C
marcotte388,marcotte,YOR026W
marcotte360,marcotte,YGL174W
marcotte360,marcotte,YIR005W
marcotte11,marcotte,YDR301W
marcotte11,marcotte,YPR107C
marcotte11,marcotte,YLR277C
marcotte11,marcotte,YJR093C
marcotte11,marcotte,YKR002W
marcotte11,marcotte,YLR115W
marcotte11,marcotte,YNL317W
marcotte11,marcotte,YER133W
marcotte11,marcotte,YMR311C
marcotte11,marcotte,YKL193C
marcotte11,marcotte,YAL043C
marcotte11,marcotte,YDR195W
marcotte11,marcotte,YGR156W
marcotte11,marcotte,YKL018W
marcotte11,marcotte,YKL059C
marcotte11,marcotte,YNL222W
marcotte11,marcotte,YAR014C
marcotte11,marcotte,YOR179C
marcotte11,marcotte,YFR003C
marcotte11,marcotte,YPL137C
marcotte281,marcotte,YNR053C
marcotte281,marcotte,YLR074C
marcotte83,marcotte,YOR310C
marcotte83,marcotte,YLR197W
marcotte83,marcotte,YOR078W
marcotte83,marcotte,YPR137W
marcotte83,marcotte,YCL040W
marcotte50,marcotte,YML094W
marcotte50,marcotte,YNL153C
marcotte50,marcotte,YLR200W
marcotte50,marcotte,YEL003W
marcotte50,marcotte,YGR078C
marcotte50,marcotte,YFL023W
marcotte50,marcotte,YJL179W
marcotte16,marcotte,YDR416W
marcotte16,marcotte,YMR213W
marcotte16,marcotte,YLL036C
marcotte16,marcotte,YPR101W
marcotte16,marcotte,YAL032C
marcotte16,marcotte,YPL151C
marcotte16,marcotte,YKL095W
marcotte16,marcotte,YDL209C
marcotte16,marcotte,YLR424W
marcotte16,marcotte,YLR117C
marcotte16,marcotte,YBR065C
marcotte16,marcotte,YCR063W
marcotte16,marcotte,YDR364C
marcotte16,marcotte,YGR129W
marcotte16,marcotte,YGR278W
marcotte16,marcotte,YGL128C
marcotte96,marcotte,YGR262C
marcotte96,marcotte,YKR038C
marcotte96,marcotte,YJL184W
marcotte96,marcotte,YML036W
marcotte47,marcotte,YHR107C
marcotte47,marcotte,YCR002C
marcotte47,marcotte,YJR076C
marcotte47,marcotte,YDL225W
marcotte47,marcotte,YLR314C
marcotte47,marcotte,YJR092W
marcotte47,marcotte,YPL167C
marcotte309,marcotte,YLR319C
marcotte309,marcotte,YOR304C-A
marcotte265,marcotte,YLR226W
marcotte265,marcotte,YPR161C
marcotte32,marcotte,YDR388W
marcotte32,marcotte,YOR181W
marcotte32,marcotte,YBL007C
marcotte32,marcotte,YLR337C
marcotte32,marcotte,YIR012W
marcotte32,marcotte,YBL017C
marcotte32,marcotte,YHR114W
marcotte32,marcotte,YLR081W
marcotte32,marcotte,YMR241W
marcotte32,marcotte,YNR065C
marcotte134,marcotte,YML102W
marcotte134,marcotte,YPR018W
marcotte134,marcotte,YBR195C
marcotte75,marcotte,YGR162W
marcotte75,marcotte,YOR276W
marcotte75,marcotte,YOL139C
marcotte75,marcotte,YJL138C
marcotte75,marcotte,YKR059W
marcotte75,marcotte,YKL204W
marcotte118,marcotte,YAL003W
marcotte118,marcotte,YKL081W
marcotte118,marcotte,YPR080W
marcotte118,marcotte,YPL048W
marcotte100,marcotte,YIL034C
marcotte100,marcotte,YIR003W
marcotte100,marcotte,YKL007W
marcotte100,marcotte,YER071C
marcotte204,marcotte,YER165W
marcotte204,marcotte,YPL178W
marcotte337,marcotte,YLR175W
marcotte337,marcotte,YNL308C
marcotte283,marcotte,YNL161W
marcotte283,marcotte,YFL034C-B
marcotte352,marcotte,YKL164C
marcotte352,marcotte,YDL069C
marcotte122,marcotte,YMR201C
marcotte122,marcotte,YBR114W
marcotte122,marcotte,YER162C
marcotte122,marcotte,YKL011C
marcotte53,marcotte,YDL108W
marcotte53,marcotte,YER171W
marcotte53,marcotte,YDR311W
marcotte53,marcotte,YPR056W
marcotte53,marcotte,YLR005W
marcotte53,marcotte,YDR460W
marcotte53,marcotte,YPR025C
marcotte182,marcotte,YOL081W
marcotte182,marcotte,YJR104C
marcotte182,marcotte,YMR038C
marcotte74,marcotte,YDR212W
marcotte74,marcotte,YIL142W
marcotte74,marcotte,YJL014W
marcotte74,marcotte,YDL143W
marcotte74,marcotte,YJR064W
marcotte74,marcotte,YDR188W
marcotte331,marcotte,YOR281C
marcotte331,marcotte,YJL111W
marcotte293,marcotte,YBR131W
marcotte293,marcotte,YGL124C
marcotte26,marcotte,YER025W
marcotte26,marcotte,YJR007W
marcotte26,marcotte,YGR083C
marcotte26,marcotte,YOR260W
marcotte26,marcotte,YKR026C
marcotte26,marcotte,YLR291C
marcotte26,marcotte,YDR211W
marcotte26,marcotte,YPL237W
marcotte26,marcotte,YLR215C
marcotte26,marcotte,YMR257C
marcotte26,marcotte,YIR026C
marcotte153,marcotte,YAR019C
marcotte153,marcotte,YBR281C
marcotte153,marcotte,YIL173W
marcotte150,marcotte,YAL038W
marcotte150,marcotte,YLL024C
marcotte150,marcotte,YPL106C
marcotte166,marcotte,YLR310C
marcotte166,marcotte,YGL197W
marcotte166,marcotte,YBR225W
marcotte43,marcotte,YBR160W
marcotte43,marcotte,YPR119W
marcotte43,marcotte,YPL256C
marcotte43,marcotte,YMR199W
marcotte43,marcotte,YLR079W
marcotte43,marcotte,YBR135W
marcotte43,marcotte,YDL155W
marcotte43,marcotte,YLR210W
marcotte27,marcotte,YDR054C
marcotte27,marcotte,YJR090C
marcotte27,marcotte,YGL252C
marcotte27,marcotte,YJL047C
marcotte27,marcotte,YDL164C
marcotte27,marcotte,YOL063C
marcotte27,marcotte,YDL215C
marcotte27,marcotte,YLR320W
marcotte27,marcotte,YGL143C
marcotte27,marcotte,YHR154W
marcotte343,marcotte,YDL165W
marcotte343,marcotte,YPR072W
marcotte167,marcotte,YGL155W
marcotte167,marcotte,YKL019W
marcotte167,marcotte,YDL090C
marcotte202,marcotte,YDL126C
marcotte202,marcotte,YKL213C
marcotte79,marcotte,YIL026C
marcotte79,marcotte,YJL074C
marcotte79,marcotte,YDL003W
marcotte79,marcotte,YFL008W
marcotte79,marcotte,YMR001C
marcotte45,marcotte,YDL132W
marcotte45,marcotte,YDL216C
marcotte45,marcotte,YMR025W
marcotte45,marcotte,YIL071C
marcotte45,marcotte,YOL133W
marcotte45,marcotte,YDR179C
marcotte45,marcotte,YOL117W
marcotte37,marcotte,YGL190C
marcotte37,marcotte,YML109W
marcotte37,marcotte,YDL134C
marcotte37,marcotte,YDL188C
marcotte37,marcotte,YAL016W
marcotte37,marcotte,YMR273C
marcotte37,marcotte,YOR386W
marcotte37,marcotte,YGR161C
marcotte15,marcotte,YIL035C
marcotte15,marcotte,YOR061W
marcotte15,marcotte,YOR039W
marcotte15,marcotte,YGL019W
marcotte15,marcotte,YDR172W
marcotte15,marcotte,YBR143C
marcotte15,marcotte,YOL006C
marcotte15,marcotte,YOL145C
marcotte15,marcotte,YOR123C
marcotte15,marcotte,YBR279W
marcotte15,marcotte,YGL244W
marcotte15,marcotte,YLR418C
marcotte15,marcotte,YER164W
marcotte15,marcotte,YMR172W
marcotte15,marcotte,YCL031C
marcotte15,marcotte,YLR407W
marcotte224,marcotte,YGL130W
marcotte224,marcotte,YPL228W
marcotte267,marcotte,YGL206C
marcotte267,marcotte,YGR167W
marcotte382,marcotte,YDR231C
marcotte382,marcotte,YNL192W
marcotte110,marcotte,YDR267C
marcotte110,marcotte,YHR122W
marcotte110,marcotte,YIL128W
marcotte110,marcotte,YNL240C
marcotte39,marcotte,YKR048C
marcotte39,marcotte,YDR224C
marcotte39,marcotte,YMR139W
marcotte39,marcotte,YNL078W
marcotte39,marcotte,YGL241W
marcotte39,marcotte,YOL012C
marcotte39,marcotte,YOL070C
marcotte39,marcotte,YLR133W
marcotte115,marcotte,YMR061W
marcotte115,marcotte,YGL044C
marcotte115,marcotte,YDR228C
marcotte115,marcotte,YOR250C
marcotte199,marcotte,YMR012W
marcotte199,marcotte,YJL144W
marcotte199,marcotte,YNL234W
marcotte33,marcotte,YBR109C
marcotte33,marcotte,YOR326W
marcotte33,marcotte,YMR109W
marcotte33,marcotte,YLR429W
marcotte33,marcotte,YGL106W
